date,close,news_score,sma,rsi,signal,market_return,position,turnover,transaction_cost,strategy_return_gross,strategy_return,window,sma_window,rsi_threshold,strategy_equity,benchmark_equity
2022-11-23,151.07,-0.1935483870967742,149.495,55.12502000203126,0,0.005926221867092796,0,1.0,0.0005,0.0,-0.0005,12,10,40,1.4022545997947706,1.5822575999581021
2022-11-25,148.11,-0.1212121212121212,149.61899999999997,50.92305492957567,0,-0.019593565896604104,0,0.0,0.0,-0.0,-0.0,12,10,40,1.4022545997947706,1.5512555314079204
2022-11-28,144.22,-0.4230769230769231,149.071,45.96435918718637,0,-0.02626426304773488,0,0.0,0.0,-0.0,-0.0,12,10,40,1.4022545997947706,1.510512948076769
2022-11-29,141.17,-0.25,148.35999999999999,42.47220996890988,0,-0.021148245735681637,0,0.0,0.0,-0.0,-0.0,12,10,40,1.4022545997947706,1.4785682490639125
2022-11-30,148.03,-0.1320754716981132,148.159,51.413430018858826,0,0.04859389388680335,0,0.0,0.0,0.0,0.0,12,10,40,1.4022545997947706,1.550417637663321
2022-12-01,148.31,-0.1052631578947368,148.111,51.74311335110877,1,0.0018915084780111169,0,0.0,0.0,0.0,0.0,12,10,40,1.4022545997947706,1.5533502657694191
2022-12-02,147.81,-0.1153846153846154,147.82,51.076614340939805,0,-0.003371316836356275,1,1.0,0.0005,-0.003371316836356275,-0.003871316836356275,12,10,40,1.3968260279537272,1.5481134298656722
2022-12-05,146.63,0.0285714285714285,147.35399999999998,49.457506213048426,0,-0.007983221703538379,0,1.0,0.0005,-0.0,-0.0005,12,10,40,1.3961276149397503,1.5357544971328294
2022-12-06,142.91,0.0232558139534883,146.844,44.65198861222187,0,-0.025369978858350906,0,0.0,0.0,-0.0,-0.0,12,10,40,1.3961276149397503,1.4967924380089521
2022-12-07,140.94,-0.2093023255813954,146.89749999999998,42.307575888194265,0,-0.013784899587152788,0,0.0,0.0,-0.0,-0.0,13,20,40,1.3961276149397503,1.476159304548189
2022-12-08,142.65,0.1363636363636364,147.2865,45.006668948753685,0,0.012132822477650018,0,0.0,0.0,0.0,0.0,13,20,40,1.3961276149397503,1.4940692833390037
2022-12-09,142.16,-0.08,147.051,44.36614493303414,0,-0.003434980722047065,0,0.0,0.0,-0.0,-0.0,13,20,40,1.3961276149397503,1.4889371841533314
2022-12-12,144.49,0.0,146.7905,48.14527149000067,0,0.01638998311761397,0,0.0,0.0,0.0,0.0,13,20,40,1.3961276149397503,1.5133408394647923
2022-12-13,145.47,0.2222222222222222,146.65,49.69314091660041,0,0.006782476295937423,0,0.0,0.0,0.0,0.0,13,20,40,1.3961276149397503,1.5236050378361363
2022-12-14,143.21,0.0625,146.3085,46.26347913486489,-1,-0.015535849316010153,0,0.0,0.0,-0.0,-0.0,13,20,40,1.3961276149397503,1.4999345395512003
2022-12-15,136.5,-0.0952380952380952,145.69400000000002,37.899907822366615,0,-0.04685426995321562,-1,1.0,0.0005,0.04685426995321562,0.04635426995321562,13,20,40,1.4608440912918066,1.4296562017229162
2022-12-16,134.51,0.1818181818181818,144.8835,35.83106079354009,0,-0.014578754578754682,0,1.0,0.0005,-0.0,-0.0005,13,20,40,1.4601136692461607,1.4088135948260032
2022-12-19,132.37,0.0869565217391304,143.9375,33.70060141522845,0,-0.015909597799420028,0,0.0,0.0,-0.0,-0.0,13,20,40,1.4601136692461607,1.3863999371579665
2022-12-20,132.3,0.1,143.152,33.63016268632927,0,-0.0005288207297725611,0,0.0,0.0,-0.0,-0.0,13,20,40,1.4601136692461607,1.385666780131442
2022-12-21,135.45,0.2083333333333333,142.4155,39.73451654586998,0,0.023809523809523725,0,0.0,0.0,0.0,0.0,13,20,40,1.4601136692461607,1.4186588463250476
2022-12-22,132.23,0.1904761904761905,141.4735,36.08125638478299,-1,-0.023772609819121437,0,0.0,0.0,-0.0,-0.0,13,20,40,1.4601136692461607,1.3849336231049172
2022-12-23,131.86,0.3076923076923077,140.661,35.675363341099015,0,-0.002798154730393798,-1,1.0,0.0005,0.002798154730393798,0.002298154730393798,13,20,40,1.4634692363820514,1.3810583645361447
2022-12-27,130.03,-0.3333333333333333,139.95149999999998,33.65857758958823,-1,-0.013878355831943079,0,1.0,0.0005,-0.0,-0.0005,13,20,40,1.4627375017638604,1.3618915451284308
2022-12-28,126.04,-0.037037037037037,139.195,29.714333029033284,0,-0.030685226486195427,-1,1.0,0.0005,0.030685226486195427,0.030185226486195427,13,20,40,1.5068905645444544,1.3201015946165302
2022-12-29,129.61,0.2758620689655172,138.274,36.84537866594633,0,0.02832434147889562,0,1.0,0.0005,0.0,-0.0005,13,20,40,1.5061371192621822,1.3574926029692835
2022-12-30,129.93,-0.0454545454545454,137.355,37.45790576968182,-1,0.0024689452974306914,0,0.0,0.0,0.0,0.0,13,20,40,1.5061371192621822,1.3608441779476814
2023-01-03,125.07,-0.15,136.21800000000002,32.32942093885262,0,-0.03740475640729635,-1,1.0,0.0005,0.03740475640729635,0.036904756407296346,13,20,40,1.56172074276454,1.309942132963261
2023-01-04,126.36,0.0952380952380952,135.2045,34.878075258217606,0,0.010314224034540631,0,1.0,0.0005,0.0,-0.0005,13,20,40,1.560939882393158,1.323453169594928
2023-01-05,125.02,0.0,134.31,33.46800535376751,0,-0.010604621715732843,0,0.0,0.0,-0.0,-0.0,13,20,40,1.560939882393158,1.3094184493728862
2023-01-06,129.62,0.0,133.744,42.118927773316166,0,0.03679411294192936,0,0.0,0.0,0.0,0.0,13,20,40,1.560939882393158,1.3575973396873582
2023-01-09,130.15,-0.0303030303030303,133.119,43.03793790145735,0,0.004088875173584361,0,0.0,0.0,0.0,0.0,13,20,40,1.560939882393158,1.36314838574533
2023-01-10,130.73,0.1764705882352941,132.5475,44.08423449697171,0,0.004456396465616574,0,0.0,0.0,0.0,0.0,13,20,40,1.560939882393158,1.3692231153936762
2023-01-11,133.49,-0.2285714285714286,131.9975,48.894838883469724,0,0.0211122160177466,0,0.0,0.0,0.0,0.0,13,20,40,1.560939882393158,1.3981304495823594
2023-01-12,133.41,0.1538461538461539,131.39450000000002,48.76388173027009,1,-0.0005992958274029236,0,0.0,0.0,-0.0,-0.0,13,20,40,1.560939882393158,1.3972925558377598
2023-01-13,134.76,-0.0416666666666666,130.972,51.14198384907688,0,0.01011918147065427,1,1.0,0.0005,0.01011918147065427,0.00961918147065427,13,20,40,1.5759548463866795,1.4114320127778763
2023-01-17,135.94,0.1538461538461539,130.94400000000002,53.18725688605315,0,0.008756307509646843,0,1.0,0.0005,0.0,-0.0005,13,20,40,1.5751668689634863,1.4237909455107192
2023-01-18,135.21,0.1081081081081081,130.97899999999998,51.74413784921028,0,-0.005370016183610327,0,0.0,0.0,-0.0,-0.0,13,20,40,1.5751668689634863,1.4161451650912487
2023-01-19,135.27,0.1818181818181818,131.124,51.85975331904265,0,0.0004437541601953754,0,0.0,0.0,0.0,0.0,13,20,40,1.5751668689634863,1.4167735853996986
2023-01-20,137.87,0.0,131.4025,56.70093286602752,0,0.019220817624011177,0,0.0,0.0,0.0,0.0,13,20,40,1.5751668689634863,1.4440051320991827
2023-01-23,141.11,0.2857142857142857,131.6855,61.849636608297814,0,0.023500398926525,0,0.0,0.0,0.0,0.0,13,20,40,1.5751668689634863,1.4779398287554628
2023-01-24,142.53,0.0909090909090909,132.2005,63.87699819640849,0,0.010063071362766518,0,0.0,0.0,0.0,0.0,13,20,40,1.5751668689634863,1.492812442722104
2023-01-25,141.86,-0.0666666666666666,132.70049999999998,62.19751105787974,0,-0.00470076475128034,0,0.0,0.0,-0.0,-0.0,13,20,40,1.5751668689634863,1.485795082611083
2023-01-26,143.96,-0.125,133.397,65.27895418605327,1,0.014803327224023555,0,0.0,0.0,0.0,0.0,13,20,40,1.5751668689634863,1.50778979340682
2023-01-27,145.93,0.08,134.3915,67.92069568133131,1,0.01368435676576829,1,1.0,0.0005,0.01368435676576829,0.01318435676576829,13,20,40,1.5959344309295191,1.528422926867583
2023-01-30,143.0,-0.0377358490566037,135.061,60.542594208385836,0,-0.020078119646405823,1,0.0,0.0,-0.020078119646405823,-0.020078119646405823,13,20,40,1.5638910684774976,1.497735068471626
2023-01-31,144.29,-0.0303030303030303,135.77900000000002,62.47530318456262,0,0.00902097902097898,0,1.0,0.0005,0.0,-0.0005,13,20,40,1.563109122943259,1.511246105103293
2023-02-01,145.43,0.1142857142857143,136.797,64.14665339141132,0,0.00790075542310631,0,0.0,0.0,0.0,0.0,13,20,40,1.563109122943259,1.5231860909638362
2023-02-02,150.82,-0.288135593220339,138.02,70.77460407174765,0,0.03706250429760005,0,0.0,0.0,0.0,0.0,13,20,40,1.563109122943259,1.5796391820062279
2023-02-03,154.5,-0.0821917808219178,139.494,74.27167767666424,1,0.024399946956637164,0,0.0,0.0,0.0,0.0,13,20,40,1.563109122943259,1.6181822942578055
2023-02-06,151.73,-0.2,140.5995,67.70450313815815,1,-0.017928802588996873,1,1.0,0.0005,-0.017928802588996873,-0.018428802588996873,13,20,40,1.5343028934914775,1.5891702233510472
2023-02-07,154.65,0.2222222222222222,141.8245,70.65057100294979,1,0.019244710999802406,1,0.0,0.0,0.019244710999802406,0.019244710999802406,13,20,40,1.5638301092628817,1.6197533450289294
2023-02-08,151.92,0.1666666666666667,142.884,64.70738773196078,0,-0.017652764306498647,1,0.0,0.0,-0.017652764306498647,-0.017652764306498647,13,20,40,1.536224184928658,1.5911602209944709
2023-02-09,150.87,0.0,143.753,62.52870390847181,0,-0.006911532385465935,0,1.0,0.0005,-0.0,-0.0005,13,20,40,1.5354560728361937,1.5801628655966025
2023-02-10,151.01,0.2380952380952381,144.63299999999998,62.70899234811806,0,0.0009279512162787551,0,0.0,0.0,0.0,0.0,13,20,40,1.5354560728361937,1.5816291796496513
2023-02-13,153.85,0.5714285714285714,145.5875,66.2558417714031,0,0.018806701542944282,0,0.0,0.0,0.0,0.0,13,20,40,1.5354560728361937,1.6113744075829342
2023-02-14,153.2,0.0434782608695652,146.4505,64.73816694368715,0,-0.00422489437764062,0,0.0,0.0,-0.0,-0.0,13,20,40,1.5354560728361937,1.604566520908063
2023-02-15,155.33,0.1538461538461539,147.4565,67.37541219163128,0,0.013903394255874835,0,0.0,0.0,0.0,0.0,13,20,40,1.5354560728361937,1.6268754418580254
2023-02-16,153.71,0.2222222222222222,148.3785,63.48633988455579,0,-0.010429408356402492,0,0.0,0.0,-0.0,-0.0,13,20,40,1.5354560728361937,1.6099080935298853
2023-02-17,152.55,-0.0625,149.1125,60.780891179474274,0,-0.0075466788107474425,0,0.0,0.0,-0.0,-0.0,13,20,40,1.5354560728361937,1.5977586342331924
2023-02-21,148.48,-0.2307692307692308,149.481,52.351282015549124,0,-0.02667977712225511,0,0.0,0.0,-0.0,-0.0,14,20,40,1.5354560728361937,1.5551307899766922
2023-02-22,148.91,0.1875,149.8,53.09148492976806,0,0.002896012931034475,0,0.0,0.0,0.0,0.0,14,20,40,1.5354560728361937,1.5596344688539145
2023-02-23,149.4,0.2777777777777778,150.177,53.96901527602932,0,0.003290578201598393,0,0.0,0.0,0.0,0.0,14,20,40,1.5354560728361937,1.5647665680395868
2023-02-24,146.71,-0.1052631578947368,150.3145,48.594509378057374,-1,-0.01800535475234266,0,0.0,0.0,-0.0,-0.0,14,20,40,1.5354560728361937,1.5365923908774284
2023-02-27,147.92,0.0952380952380952,150.414,50.96021333231051,0,0.008247563219957676,-1,1.0,0.0005,-0.008247563219957676,-0.008747563219957677,14,20,40,1.5220245737675913,1.5492655337644958
2023-02-28,147.41,-0.2173913043478261,150.63449999999997,49.917480534983106,0,-0.0034478096268252267,0,1.0,0.0005,-0.0,-0.0005,14,20,40,1.5212635614807075,1.543923961142674
2023-03-01,145.31,0.1904761904761905,150.6855,45.764987204276956,0,-0.014245980598331154,0,0.0,0.0,-0.0,-0.0,14,20,40,1.5212635614807075,1.5219292503469368
2023-03-02,145.91,-0.1304347826086956,150.7095,47.118543531786706,0,0.004129103296400816,0,0.0,0.0,0.0,0.0,14,20,40,1.5212635614807075,1.528213453431433
2023-03-03,151.03,0.1764705882352941,150.71999999999997,56.98423687992208,1,0.0350901240490713,0,0.0,0.0,0.0,0.0,14,20,40,1.5212635614807075,1.5818386530858017
2023-03-06,153.83,0.5116279069767442,150.6865,61.24267863923981,0,0.01853936304045556,1,1.0,0.0005,0.01853936304045556,0.01803936304045556,14,20,40,1.5487061871464745,1.6111649341467846
2023-03-07,151.6,0.1875,150.68,56.44959074695759,0,-0.014496522134824219,0,1.0,0.0005,-0.0,-0.0005,14,20,40,1.5479318340529014,1.5878086460160732
2023-03-08,152.87,0.0,150.591,58.4442814025684,0,0.008377308707124165,0,0.0,0.0,0.0,0.0,14,20,40,1.5479318340529014,1.6011102092115908
2023-03-09,150.59,0.1818181818181818,150.52450000000002,53.689923143924574,0,-0.014914633348596884,0,0.0,0.0,-0.0,-0.0,14,20,40,1.5479318340529014,1.5772302374905047
2023-03-10,148.5,-0.1,150.406,49.69882740556996,0,-0.01387874360847341,0,0.0,0.0,-0.0,-0.0,14,20,40,1.5479318340529014,1.5553402634128424
2023-03-13,150.47,0.2727272727272727,150.379,53.228128680891146,1,0.013265993265993314,0,0.0,0.0,0.0,0.0,14,20,40,1.5479318340529014,1.5759733968736054
2023-03-14,152.59,0.0666666666666666,150.316,56.74533537493665,0,0.014089187213398136,1,1.0,0.0005,0.014089187213398136,0.013589187213398135,14,20,40,1.568966969539425,1.5981775811054926
2023-03-15,152.99,0.0,150.3055,57.39631755086083,0,0.0026214037617144914,0,1.0,0.0005,0.0,-0.0005,14,20,40,1.5681824860546554,1.6023670498284903
2023-03-16,155.85,0.1481481481481481,150.3315,61.82071985129113,0,0.01869403228969202,0,0.0,0.0,0.0,0.0,14,20,40,1.5681824860546554,1.6323217511979227
2023-03-17,155.0,0.5625,150.39600000000002,59.831978027450496,0,-0.005453962143086244,0,0.0,0.0,-0.0,-0.0,14,20,40,1.5681824860546554,1.623419130161553
2023-03-20,157.4,0.5,150.6385,63.411056482867814,0,0.015483870967742064,0,0.0,0.0,0.0,0.0,14,20,40,1.5681824860546554,1.6485559424995386
2023-03-21,159.28,0.3333333333333333,151.1785,65.96903190498969,0,0.011944091486658204,0,0.0,0.0,0.0,0.0,14,20,40,1.5681824860546554,1.6682464454976271
2023-03-22,157.83,-0.2666666666666667,151.62449999999998,62.34853967413511,0,-0.009103465595178273,0,0.0,0.0,-0.0,-0.0,14,20,40,1.5681824860546554,1.653059621376761
2023-03-23,158.93,0.1891891891891892,152.101,63.96427471153479,1,0.006969524171577035,0,0.0,0.0,0.0,0.0,14,20,40,1.5681824860546554,1.6645806603650044
2023-03-24,160.25,0.15,152.778,65.85769524112209,0,0.008305543320958897,1,1.0,0.0005,0.008305543320958897,0.0078055433209588965,14,20,40,1.580423002384724,1.6784059071508963
2023-03-27,158.28,0.3076923076923077,153.296,60.72921746895949,0,-0.012293291731669265,0,1.0,0.0005,-0.0,-0.0005,14,20,40,1.579632790883532,1.6577727736901333
2023-03-28,157.65,0.0476190476190476,153.80800000000002,59.14306552635145,0,-0.003980288097043205,0,0.0,0.0,-0.0,-0.0,14,20,40,1.579632790883532,1.6511743604514122
2023-03-29,160.77,0.04,154.58100000000002,64.13851024604293,0,0.019790675547098013,0,0.0,0.0,0.0,0.0,14,20,40,1.579632790883532,1.6838522164907932
2023-03-30,162.36,0.2,155.4035,66.39356960459395,0,0.009889904832991236,0,0.0,0.0,0.0,0.0,14,20,40,1.579632790883532,1.7005053546647084
2023-03-31,164.9,0.2142857142857143,156.097,69.67424014123291,0,0.015644247351564333,0,0.0,0.0,0.0,0.0,14,20,40,1.579632790883532,1.7271084810557427
2023-04-03,166.17,0.0909090909090909,156.714,71.18870002920974,0,0.00770163735597329,0,0.0,0.0,0.0,0.0,14,20,40,1.579632790883532,1.7404100442512598
2023-04-04,165.63,0.2,157.4155,69.59717878188006,0,-0.00324968405849424,0,0.0,0.0,-0.0,-0.0,14,20,40,1.579632790883532,1.7347542614752132
2023-04-05,163.76,0.125,157.95999999999998,64.241100898784,0,-0.011290225200748738,0,0.0,0.0,-0.0,-0.0,14,20,40,1.579632790883532,1.7151684951951995
2023-04-06,164.66,0.12,158.6635,65.61273559559879,0,0.005495847581827196,0,0.0,0.0,0.0,0.0,14,20,40,1.579632790883532,1.7245947998219442
2023-04-10,162.03,-0.28125,159.33999999999997,58.54555524719009,0,-0.015972306571116257,0,0.0,0.0,-0.0,-0.0,14,20,40,1.579632790883532,1.6970490429682352
2023-04-11,160.8,0.0,159.8565,55.53294610656348,1,-0.007591186817256013,0,0.0,0.0,-0.0,-0.0,14,20,40,1.579632790883532,1.6841664266450178
2023-04-12,160.1,-0.1818181818181818,160.232,53.835123977729516,0,-0.0043532338308458485,1,1.0,0.0005,-0.0043532338308458485,-0.004853233830845849,14,20,40,1.5719664635825026,1.676834856379772
2023-04-13,165.56,0.1,160.8605,63.26836657093035,1,0.034103685196752,0,1.0,0.0005,0.0,-0.0005,14,20,40,1.5711804803507115,1.7340211044486886
2023-04-14,165.21,0.0666666666666666,161.3285,62.388305911226695,0,-0.0021140372070548308,1,1.0,0.0005,-0.0021140372070548308,-0.002614037207054831,14,20,40,1.5670733561160766,1.7303553193160657
2023-04-17,165.23,0.2790697674418605,161.83999999999997,62.42047390079257,0,0.00012105804733364423,0,1.0,0.0005,0.0,-0.0005,14,20,40,1.5662898194380186,1.7305647927522154
2023-04-18,166.47,0.1351351351351351,162.29350000000002,64.45054100045132,0,0.007504690431519689,0,0.0,0.0,0.0,0.0,14,20,40,1.5662898194380186,1.743552145793508
2023-04-19,167.63,0.1428571428571428,162.71099999999998,66.28538155378838,0,0.006968222502552912,0,0.0,0.0,0.0,0.0,14,20,40,1.5662898194380186,1.7557016050902006
2023-04-20,166.65,0.0526315789473684,163.152,63.31230410236405,0,-0.005846208912485773,0,0.0,0.0,-0.0,-0.0,14,20,40,1.5662898194380186,1.7454374067188567
2023-04-21,165.02,-0.0476190476190476,163.4565,58.604025801498715,0,-0.009780978097809756,0,0.0,0.0,-0.0,-0.0,14,20,40,1.5662898194380186,1.7283653216726418
2023-04-24,165.33,0.2352941176470588,163.7105,59.22507492209028,0,0.0018785601745243685,0,0.0,0.0,0.0,0.0,14,20,40,1.5662898194380186,1.731612159932965
2023-04-25,163.77,0.1578947368421053,163.98499999999999,54.7718669679423,-1,-0.009435674106332836,0,0.0,0.0,-0.0,-0.0,14,20,40,1.5662898194380186,1.7152732319132744
2023-04-26,163.76,0.1333333333333333,164.2905,54.74345118573519,0,-6.106124442828431e-05,-1,1.0,0.0005,6.106124442828431e-05,-0.0004389387555717157,14,20,40,1.56560231413381,1.7151684951951993
2023-04-27,168.41,0.2142857142857143,164.67249999999999,64.07641151543413,0,0.028395212506106438,0,1.0,0.0005,0.0,-0.0005,14,20,40,1.5648195129767433,1.7638710691000459
2023-04-28,169.68,0.1428571428571428,165.0385,66.13078129307031,0,0.007541119885992487,0,0.0,0.0,0.0,0.0,14,20,40,1.5648195129767433,1.777172632295563
2023-05-01,169.59,0.0833333333333333,165.273,65.84341572573283,0,-0.0005304101838755626,0,0.0,0.0,-0.0,-0.0,14,20,40,1.5648195129767433,1.7762300018328885
2023-05-02,168.54,0.0869565217391304,165.3915,62.43471642265858,0,-0.0061914027949762085,0,0.0,0.0,-0.0,-0.0,14,20,40,1.5648195129767433,1.7652326464350196
2023-05-03,167.45,-0.0666666666666666,166.82,59.01893858544141,0,-0.006467307464103511,0,0.0,0.0,-0.0,-0.0,15,10,40,1.5648195129767433,1.7538163441648513
2023-05-04,165.79,0.0925925925925925,166.734,54.15931214588936,0,-0.009913406987160367,0,0.0,0.0,-0.0,-0.0,15,10,40,1.5648195129767433,1.7364300489644113
2023-05-05,173.57,0.3088235294117647,167.589,67.61731331535165,0,0.04692683515290419,0,0.0,0.0,0.0,0.0,15,10,40,1.5648195129767433,1.8179152156267135
2023-05-08,173.5,0.1052631578947368,168.406,67.42550969493482,0,-0.0004032955003744343,0,0.0,0.0,-0.0,-0.0,15,10,40,1.5648195129767433,1.817182058600189
2023-05-09,171.77,0.2631578947368421,169.206,62.69240038114625,0,-0.009971181556195918,0,0.0,0.0,-0.0,-0.0,15,10,40,1.5648195129767433,1.7990626063732247
2023-05-10,173.555,-0.0526315789473684,170.1855,65.39186300467617,0,0.010391802992373522,0,0.0,0.0,0.0,0.0,15,10,40,1.5648195129767433,1.8177581105496012
2023-05-11,173.75,-0.05,170.71949999999998,65.68398078232761,1,0.0011235631356054654,0,0.0,0.0,0.0,0.0,15,10,40,1.5648195129767433,1.8198004765520626
2023-05-12,172.57,0.125,171.0085,62.25933002621314,0,-0.0067913669064748605,1,1.0,0.0005,-0.0067913669064748605,-0.007291366906474861,15,10,40,1.5534098397652185,1.8074415438192197
2023-05-15,172.07,-0.1428571428571428,171.2565,60.81248422273583,0,-0.0028973749782696956,0,1.0,0.0005,-0.0,-0.0005,15,10,40,1.552633134845336,1.8022047079154728
2023-05-16,172.07,-0.0714285714285714,171.6095,60.81248422273583,1,0.0,0,0.0,0.0,0.0,0.0,15,10,40,1.552633134845336,1.8022047079154728
2023-05-17,172.69,-0.0416666666666666,172.13349999999997,62.07978485248796,1,0.003603184750392341,1,1.0,0.0005,0.003603184750392341,0.003103184750392341,15,10,40,1.5574512423123419,1.808698384436119
2023-05-18,175.05,0.2173913043478261,173.0595,66.5183605401744,0,0.013666106896751407,1,0.0,0.0,0.013666106896751407,0.013666106896751407,15,10,40,1.5787355374762606,1.8334162499018047
2023-05-19,175.16,0.04,173.2185,66.7139298606607,0,0.0006283918880318762,0,1.0,0.0005,0.0,-0.0005,15,10,40,1.5779461697075226,1.8345683538006288
2023-05-22,174.2,-0.1538461538461539,173.2885,63.24206141943164,0,-0.005480703356930849,0,0.0,0.0,-0.0,-0.0,15,10,40,1.5779461697075226,1.8245136288654347
2023-05-23,171.56,0.375,173.26749999999998,54.79669531001734,0,-0.015154994259471755,0,0.0,0.0,-0.0,-0.0,15,10,40,1.5779461697075226,1.796863135293651
2023-05-24,171.84,0.5,173.096,55.47581639795296,-1,0.0016320820704127659,0,0.0,0.0,0.0,0.0,15,10,40,1.5779461697075226,1.7997957633997494
2023-05-25,172.99,0.1428571428571428,173.02,58.25013658302146,-1,0.006692271880819334,-1,1.0,0.0005,-0.006692271880819334,-0.007192271880819334,15,10,40,1.5665971518416886,1.8118404859783674
2023-05-26,175.43,0.25,173.30599999999998,63.45348865637691,0,0.014104861552690862,-1,0.0,0.0,-0.014104861552690862,-0.014104861552690862,15,10,40,1.5445005159061218,1.8373962451886525
2023-05-30,177.3,0.3,173.829,66.86218621902555,0,0.010659522316593506,0,1.0,0.0005,0.0,-0.0005,15,10,40,1.5437282656481688,1.8569820114686661
2023-05-31,177.25,0.1739130434782609,174.347,66.68309620047282,0,-0.0002820078962211259,0,0.0,0.0,-0.0,-0.0,15,10,40,1.5437282656481688,1.8564583278782913
2023-06-01,180.09,0.2941176470588235,175.08700000000002,71.37333155265186,0,0.01602256699576876,0,0.0,0.0,0.0,0.0,15,10,40,1.5437282656481688,1.8862035558115742
2023-06-02,180.95,0.0434782608695652,175.677,72.62985858668287,0,0.004775390082736308,0,0.0,0.0,0.0,0.0,15,10,40,1.5437282656481688,1.8952109135660187
2023-06-05,179.58,0.2022471910112359,176.119,67.543669744258,0,-0.0075711522520032215,0,0.0,0.0,-0.0,-0.0,15,10,40,1.5437282656481688,1.8808619831897522
2023-06-06,179.21,0.0126582278481012,176.62,66.19541781548192,0,-0.0020603630693841746,0,0.0,0.0,-0.0,-0.0,15,10,40,1.5437282656481688,1.8769867246209793
2023-06-07,177.82,0.2857142857142857,177.246,61.24908049438018,0,-0.007756263601361613,0,0.0,0.0,-0.0,-0.0,15,10,40,1.5437282656481688,1.8624283208085626
2023-06-08,180.57,0.28125,178.119,66.57114232394093,0,0.01546507704420197,0,0.0,0.0,0.0,0.0,15,10,40,1.5437282656481688,1.8912309182791707
2023-06-09,180.96,0.0,178.916,67.25792711799802,0,0.002159827213823018,0,0.0,0.0,0.0,0.0,15,10,40,1.5437282656481688,1.8953156502840935
2023-06-12,183.79,0.2,179.752,71.78740983326534,0,0.015638815207780654,0,0.0,0.0,0.0,0.0,15,10,40,1.5437282656481688,1.924956141499301
2023-06-13,183.31,0.275,180.353,70.01814628561158,0,-0.0026116763697697776,0,0.0,0.0,-0.0,-0.0,15,10,40,1.5437282656481688,1.9199287790317041
2023-06-14,183.95,0.3225806451612903,181.023,71.04290736259401,0,0.003491353444983858,0,0.0,0.0,0.0,0.0,15,10,40,1.5437282656481688,1.9266319289885
2023-06-15,186.01,0.4,181.615,74.11026032814472,0,0.011198695297635286,0,0.0,0.0,0.0,0.0,15,10,40,1.5437282656481688,1.9482076929119376
2023-06-16,184.92,0.2,182.012,69.8915708396989,0,-0.005859900005376062,0,0.0,0.0,-0.0,-0.0,15,10,40,1.5437282656481688,1.9367913906417693
2023-06-20,185.01,0.5263157894736842,182.555,70.04320437946315,0,0.0004866969500325613,0,0.0,0.0,0.0,0.0,15,10,40,1.5437282656481688,1.937734021104444
2023-06-21,183.96,0.1,183.03,65.87490728565808,0,-0.00567536889897835,0,0.0,0.0,-0.0,-0.0,15,10,40,1.5437282656481688,1.9267366657065756
2023-06-22,187.0,0.4545454545454545,183.948,71.21582008986017,0,0.016525331593824744,0,0.0,0.0,0.0,0.0,15,10,40,1.5437282656481688,1.958576628001357
2023-06-23,186.68,0.25,184.559,69.97433500674674,0,-0.0017112299465240621,0,0.0,0.0,-0.0,-0.0,15,10,40,1.5437282656481688,1.955225053022959
2023-06-26,185.27,0.15,184.99,64.62818883459559,0,-0.007553031926290976,0,0.0,0.0,-0.0,-0.0,15,10,40,1.5437282656481688,1.9404571757743925
2023-06-27,188.06,0.0,185.417,69.58065661072692,0,0.015059102930857549,0,0.0,0.0,0.0,0.0,15,10,40,1.5437282656481688,1.9696787201173003
2023-06-28,189.25,0.16,186.011,71.41877166354763,0,0.006327767733701917,0,0.0,0.0,0.0,0.0,15,10,40,1.5437282656481688,1.9821423895682178
2023-06-29,189.59,0.0,186.575,71.94047051370963,0,0.001796565389696081,0,0.0,0.0,0.0,0.0,15,10,40,1.5437282656481688,1.9857034379827656
2023-06-30,193.97,0.2295081967213115,187.371,77.61027023939343,0,0.02310248430824413,0,0.0,0.0,0.0,0.0,15,10,40,1.5437282656481688,2.031578120499589
2023-07-03,192.46,0.1379310344827586,188.125,72.19428265751428,0,-0.007784708975614785,0,0.0,0.0,-0.0,-0.0,15,10,40,1.5437282656481688,2.0157628760702733
2023-07-05,191.33,0.0454545454545454,188.757,68.3502694197429,0,-0.005871349890886446,0,0.0,0.0,-0.0,-0.0,15,10,40,1.5437282656481688,2.0039276269278052
2023-07-06,191.81,0.25,189.542,69.10284147427313,0,0.0025087545079180984,0,0.0,0.0,0.0,0.0,15,10,40,1.5437282656481688,2.008954989395402
2023-07-07,190.68,0.0526315789473684,189.91000000000003,65.17391612703298,0,-0.005891246546061213,0,0.0,0.0,-0.0,-0.0,15,10,40,1.5437282656481688,1.9971197402529342
2023-07-10,188.61,0.3684210526315789,190.103,58.600981041527476,0,-0.010855884203901822,0,0.0,0.0,-0.0,-0.0,15,10,40,1.5437282656481688,1.9754392396114218
2023-07-11,188.08,0.1785714285714286,190.38400000000001,57.015472943708616,-1,-0.002810031281480274,0,0.0,0.0,-0.0,-0.0,15,10,40,1.5437282656481688,1.96988819355345
2023-07-12,189.77,0.1,190.555,60.66962937506993,0,0.008985538068906784,-1,1.0,0.0005,-0.008985538068906784,-0.009485538068906785,15,10,40,1.5290851724163157,1.9875886989081146
2023-07-13,190.54,0.25,190.68400000000003,62.24449662341101,0,0.004057543341940084,0,1.0,0.0005,0.0,-0.0005,15,10,40,1.5283206298301075,1.9956534261998846
