date,close,market_return,news_score,window,sma,rsi,sma_window,rsi_threshold,bad_threshold,moderate_threshold,strong_threshold,adaptive_news_position,adaptive_news_turnover,adaptive_news_return,adaptive_news_equity,adaptive_analyst_position,adaptive_analyst_turnover,adaptive_analyst_return,adaptive_analyst_equity,benchmark_equity
2020-11-20,117.34,-0.0109575185434929,0.0,2,116.143,50.940959011282445,20,40,-0.45,1.0,1.0,0.5,0.0,-0.00547875927174645,1.2658288470499761,0.5,0.0,-0.00547875927174645,1.3221043784977005,1.228980649891336
2020-11-23,113.85,-0.029742628259758,0.0,2,116.083,44.22769572549312,20,40,-0.45,1.0,1.0,0.5,0.0,-0.014871314129879,1.2470043086308333,0.5,0.0,-0.014871314129879,1.3024429489725728,1.1924275352831821
2020-11-24,115.17,0.0115942028985507,0.0,2,116.0115,47.06895098129285,20,40,-0.45,1.0,1.0,0.5,0.0,0.00579710144927535,1.2542333191156496,0.5,0.0,0.00579710144927535,1.3099933428796602,1.206252782069074
2020-11-25,116.03,0.0074672223669358,0.5,2,116.253,48.89561645993461,20,40,-0.45,1.0,1.0,0.5,0.0,0.0037336111834679,1.2589161386625778,0.5,0.0,0.0037336111834679,1.314884348674904,1.2152601398235188
2020-11-27,116.59,0.0048263380160302,0.0,2,116.3165,50.10314105824691,20,40,-0.45,1.0,1.0,0.5,0.0,0.0024131690080151,1.2619541160720884,0.5,0.0,0.0024131690080151,1.3180573868342504,1.2211253960357153
2020-11-30,119.05,0.0210995797238184,0.0,2,116.826,55.119901855398226,20,40,-0.45,1.0,1.0,0.5,0.0,0.0105497898619092,1.2752674668120203,0.5,0.0,0.0105497898619092,1.331962615291289,1.2468906286821504
2020-12-01,122.72,0.0308273834523309,0.0,2,117.52349999999998,61.361379754997394,20,40,-0.45,1.0,1.0,0.5,0.0,0.01541369172616545,1.2949240464138685,0.5,0.0,0.01541369172616545,1.3524930764341658,1.285329004215653
2020-12-02,123.08,0.0029335071707952,0.0,2,118.1555,61.920805580135976,20,40,-0.45,1.0,1.0,0.5,0.0,0.0014667535853976,1.2968233809017635,0.5,0.0,0.0014667535853976,1.3544768505032512,1.2890995260663507
2020-12-03,122.94,-0.0011374715632109,0.0,2,118.555,61.547605027824254,20,40,-0.45,1.0,1.0,0.5,0.0,-0.00056873578160545,1.2960858310426222,0.5,0.0,-0.00056873578160545,1.3537065110530138,1.2876332120133016
2020-12-04,122.25,-0.0056124938994631,-1.0,2,118.71599999999998,59.63974207453501,20,40,-0.45,1.0,1.0,0.5,0.0,-0.00280624694973155,1.2924486941326685,0.5,0.0,-0.00280624694973155,1.3499076762855395,1.280406378466131
2020-12-07,123.75,0.0122699386503066,-0.3333333333333333,2,118.969,62.37054756472423,20,40,-0.45,1.0,1.0,0.5,0.0,0.0061349693251533,1.3003778272255069,0.5,0.0,0.0061349693251533,1.3581893184713403,1.2961168861773718
2020-12-08,124.38,0.005090909090909,0.0,2,119.372,63.48794353917636,20,40,-0.45,1.0,1.0,1.0,0.5,0.004840909090909,1.3066728380709394,1.0,0.5,0.004840909090909,1.3647641894903035,1.3027152994160929
2020-12-09,121.78,-0.0209036822640295,0.0,2,119.6625,56.08591891739688,20,40,-0.45,1.0,1.0,0.5,0.5,-0.01070184113201475,1.2926890329463854,0.5,0.5,-0.01070184113201475,1.3501586999517154,1.2754837527166087
2020-12-10,123.24,0.0119888323205781,0.0,2,119.85,58.978185520642555,20,40,-0.45,1.0,1.0,0.5,0.0,0.00599441616028905,1.3004379489757074,0.5,0.0,0.00599441616028905,1.3582521130816607,1.29077531355555
2020-12-11,122.41,-0.0067348263550794,0.0,3,122.56,56.692228947644054,10,40,-0.3333333333333333,1.0,1.0,0.5,0.0,-0.0033674131775397,1.296058837089754,0.5,0.0,-0.0033674131775397,1.3536783170176483,1.2820821659553303
2020-12-14,121.78,-0.0051466383465402,-0.1666666666666667,3,122.833,54.95121982640917,10,40,-0.3333333333333333,1.0,1.0,0.5,0.0,-0.0025733191732701,1.2927236640345847,0.5,0.0,-0.0025733191732701,1.3501948706500269,1.2754837527166094
2020-12-15,127.88,0.0500903268188537,-0.4,3,123.349,65.87788100118837,10,40,-0.3333333333333333,1.0,1.0,0.5,0.0,0.02504516340942685,1.325100139443564,0.5,0.0,0.02504516340942685,1.3840107218200268,1.3393731507423223
2020-12-16,127.81,-0.0005473881764153,0.8333333333333334,3,123.82199999999996,65.68100303906527,10,40,-0.3333333333333333,1.0,1.0,0.5,0.0,-0.00027369408820765,1.3247374673691152,0.5,0.0,-0.00027369408820765,1.3836319262674486,1.3386399937157978
2020-12-17,128.7,0.0069634613879976,-0.5,3,124.398,67.03012566484166,10,40,-0.3333333333333333,1.0,1.0,1.0,0.5,0.0067134613879976,1.3336310412055314,1.0,0.5,0.0067134613879976,1.3929208857796458,1.3479615616244671
2020-12-18,126.655,-0.0158896658896657,0.0,3,124.8385,61.08776428510816,10,40,-0.3333333333333333,1.0,1.0,0.5,0.5,-0.00819483294483285,1.3227021576128086,0.5,0.5,-0.00819483294483285,1.381506131815313,1.3265429027781424
2020-12-21,128.23,0.0124353558880421,-1.0,3,125.2865,63.75298512888341,10,40,-0.3333333333333333,1.0,1.0,1.0,0.5,0.0121853558880421,1.3388197541372018,1.0,0.5,0.0121853558880421,1.398340275692995,1.343038935874945
2020-12-22,131.88,0.028464477891289,0.0,3,126.03649999999998,69.04451882312367,10,40,-0.3333333333333333,1.0,1.0,0.5,0.5,0.0139822389456445,1.3575394518446973,0.5,0.5,0.0139822389456445,1.417892203555053,1.3812678379722978
2020-12-23,130.96,-0.0069760388231724,0.3333333333333333,3,126.95449999999998,66.41279259665217,10,40,-0.3333333333333333,1.0,1.0,1.0,0.5,-0.007226038823172401,1.3477298190616793,1.0,0.5,-0.007226038823172401,1.4076464594450906,1.3716320599094036
