date,close,market_return,window,sma,rsi,sma_window,rsi_threshold,qwen_score,qwen_bad_threshold,qwen_moderate_threshold,qwen_strong_threshold,qwen_position,qwen_turnover,qwen_return,qwen_equity,qwen_analyst_position,qwen_analyst_return,qwen_analyst_equity,finbert_score,finbert_bad_threshold,finbert_moderate_threshold,finbert_strong_threshold,finbert_position,finbert_turnover,finbert_return,finbert_equity,finbert_analyst_position,finbert_analyst_return,finbert_analyst_equity,benchmark_equity
2021-07-14,149.15,0.024100521834661,5,137.9215,80.83549886433417,20,40,0.75,0.47368421052631576,1.0,1.0,0.5,0.0,0.0120502609173305,1.2808340651828198,0.5,0.0120502609173305,1.3083394614173725,0.4655172413793103,-0.125,0.25,0.46000000000000013,0.5,0.0,0.0120502609173305,1.6076333194129813,0.5,0.0120502609173305,1.6421565981516755,1.5621481500877226
2021-07-15,148.48,-0.0044921220248073,5,138.83800000000002,78.11580128381591,20,40,0.8,0.47368421052631576,1.0,1.0,0.5,0.0,-0.00224606101240365,1.2779572337256542,0.5,-0.00224606101240365,1.3054008511620936,0.4,-0.125,0.25,0.46000000000000013,1.0,0.5,-0.0047421220248073,1.600009726041179,1.0,-0.0047421220248073,1.6343692911793979,1.5551307899767015
2021-07-16,146.39,-0.0140759698275861,5,139.568,70.1833280198477,20,40,0.7241379310344828,0.47368421052631576,1.0,1.0,0.5,0.0,-0.00703798491379305,1.2689629899942203,0.5,-0.00703798491379305,1.2962134596651622,0.0689655172413793,-0.125,0.25,0.46000000000000013,0.5,0.5,-0.00728798491379305,1.5883488792958689,0.5,-0.00728798491379305,1.622458032441716,1.5332408158990394
2021-07-19,142.45,-0.0269144067217705,5,140.1675,58.187412711520395,20,40,0.21428571428571427,0.47368421052631576,1.0,1.0,0.5,0.0,-0.01345720336088525,1.251886296980431,0.5,-0.01345720336088525,1.2787700515393314,-0.0714285714285714,-0.125,0.25,0.46000000000000013,0.5,0.0,-0.01345720336088525,1.5669741454191501,0.5,-0.01345720336088525,1.600624284754646,1.4919745489775134
2021-07-20,146.15,0.0259740259740262,6,140.86,64.34983145558587,20,55,0.6,0.5,0.75,0.9220512820512821,0.5,0.0,0.0129870129870131,1.2681445605775796,0.5,0.0129870129870131,1.2953774548060761,0.2571428571428571,0.0423351158645276,0.23856624319419242,0.32969696969696954,0.5,0.0,0.0129870129870131,1.5873244589960225,0.5,0.0129870129870131,1.6214116131280831,1.5307271346652414
2021-07-21,145.4,-0.0051317139924734,6,141.43099999999998,62.34405095493345,20,55,0.7727272727272727,0.5,0.75,0.9220512820512821,1.0,0.5,-0.0053817139924734,1.2613197692514402,1.0,-0.0053817139924734,1.2884061038320116,0.1363636363636364,0.0423351158645276,0.23856624319419242,0.32969696969696954,1.0,0.5,-0.0053817139924734,1.5787819327444483,1.0,-0.0053817139924734,1.6126856395621527,1.522871880809621
2021-07-22,146.8,0.0096286107290233,6,142.086,64.56442879669845,20,55,0.5,0.5,0.75,0.9220512820512821,0.5,0.5,0.0045643053645116494,1.2670768178405991,0.5,0.0045643053645116494,1.2942867827234017,0.4827586206896552,0.0423351158645276,0.23856624319419242,0.32969696969696954,0.5,0.5,0.0045643053645116494,1.585987975589468,0.5,0.0045643053645116494,1.6200464292780772,1.5375350213401124
2021-07-23,148.56,0.0119891008174386,6,142.8435,67.18410075959557,20,55,0.84,0.5,0.75,0.9220512820512821,0.5,0.0,0.0059945504087193,1.2746723736968641,0.5,0.0059945504087193,1.3020454500857763,0.28,0.0423351158645276,0.23856624319419242,0.32969696969696954,0.5,0.0,0.0059945504087193,1.5954952604567616,0.5,0.0059945504087193,1.6297578792628504,1.5559686837213018
2021-07-26,148.99,0.0028944534194939,6,143.6375,67.81023259243388,20,55,0.8421052631578947,0.5,0.75,0.9220512820512821,0.5,0.0,0.00144722670974695,1.2765171136022548,0.5,0.00144722670974695,1.303929805038445,0.2368421052631579,0.0423351158645276,0.23856624319419242,0.32969696969696954,0.5,0.0,0.00144722670974695,1.5978043038129692,0.5,0.00144722670974695,1.6321165083961402,1.5604723625985244
2021-07-27,146.77,-0.0149003288811329,6,144.237,61.30657415104393,20,55,0.4074074074074074,0.5,0.75,0.9220512820512821,0.5,0.0,-0.00745016444056645,1.2670068511947208,0.5,-0.00745016444056645,1.2942153135719527,0.125,0.0423351158645276,0.23856624319419242,0.32969696969696954,0.5,0.0,-0.00745016444056645,1.5859003990057179,0.5,-0.00745016444056645,1.6199569720224258,1.5372208111858878
2021-07-28,144.98,-0.0121959528514002,6,144.6695,56.593404710879824,20,55,0.4880952380952381,0.5,0.75,0.9220512820512821,0.5,0.0,-0.0060979764257001,1.2592806732849349,0.5,-0.0060979764257001,1.286323219100011,0.0823529411764705,0.0423351158645276,0.23856624319419242,0.32969696969696954,0.5,0.0,-0.0060979764257001,1.5762296157590727,0.5,-0.0060979764257001,1.6100785125963846,1.5184729386504736
2021-07-29,145.64,0.0045523520485584,6,145.1035,57.87921831155676,20,55,0.7241379310344828,0.5,0.75,0.9220512820512821,1.0,0.5,0.0043023520485584,1.2646985420693522,1.0,0.0043023520485584,1.291857434436814,0.1666666666666667,0.0423351158645276,0.23856624319419242,0.32969696969696954,0.5,0.0,0.0022761760242792,1.5798173918192222,0.5,0.0022761760242792,1.6137433347039634,1.5253855620434196
2021-07-30,145.86,0.0015105740181271,6,145.533,58.32240668057998,20,55,0.5862068965517241,0.5,0.75,0.9220512820512821,1.0,0.0,0.0015105740181271,1.2666089628277655,1.0,0.0015105740181271,1.2938088807123986,0.0,0.0423351158645276,0.23856624319419242,0.32969696969696954,0.5,0.0,0.00075528700906355,1.5810106073719559,0.5,0.00075528700906355,1.614962174080628,1.5276897698410687
2021-08-02,145.52,-0.0023310023310023,6,145.81099999999998,57.31864919162099,20,55,0.42105263157894735,0.5,0.75,0.9220512820512821,0.5,0.5,-0.0014155011655011501,1.2648160763646485,0.5,-0.0014155011655011501,1.2919774927338146,0.2631578947368421,0.0423351158645276,0.23856624319419242,0.32969696969696954,0.5,0.0,-0.00116550116550115,1.579167937666394,0.5,-0.00116550116550115,1.6130799337844965,1.524128721426521
2021-08-03,147.36,0.0126443100604727,6,146.078,61.209481680901845,20,55,1.0,0.5,0.75,0.9220512820512821,0.5,0.0,0.00632215503023635,1.2728124396841611,0.5,0.00632215503023635,1.3001455747384538,0.4090909090909091,0.0423351158645276,0.23856624319419242,0.32969696969696954,0.5,0.0,0.00632215503023635,1.5891516821870997,0.5,0.00632215503023635,1.6232780752020455,1.5434002775523097
2021-08-04,146.95,-0.0027823018458199,6,146.19699999999995,59.89916620035957,20,55,0.6923076923076923,0.5,0.75,0.9220512820512821,1.0,0.5,-0.0030323018458198996,1.2689528881739243,1.0,-0.0030323018458198996,1.2962031409123398,0.2142857142857143,0.0423351158645276,0.23856624319419242,0.32969696969696954,0.5,0.0,-0.00139115092290995,1.5869409323577812,0.5,-0.00139115092290995,1.6210198504095885,1.539106072111237
2021-08-05,147.06,0.0007485539299081,6,146.388,60.14567145337868,20,55,0.38461538461538464,0.5,0.75,0.9220512820512821,0.5,0.5,0.00012427696495404997,1.2691105897875363,0.5,0.00012427696495404997,1.2963642291046564,-0.0769230769230769,0.0423351158645276,0.23856624319419242,0.32969696969696954,0.5,0.0,0.00037427696495405,1.5875348877935054,0.5,0.00037427696495405,1.6216265607993299,1.5402581760100613
2021-08-06,146.14,-0.0062559499524005,6,146.4395,56.99027898732173,20,55,0.5,0.5,0.75,0.9220512820512821,0.5,0.0,-0.00312797497620025,1.2651408436206502,0.5,-0.00312797497620025,1.2923092342359759,0.0588235294117647,0.0423351158645276,0.23856624319419242,0.32969696969696954,0.5,0.0,-0.00312797497620025,1.5825691183906425,0.5,-0.00312797497620025,1.6165541534964079,1.5306223979471667
2021-08-09,146.09,-0.0003421376762008,6,146.519,56.81582328433969,20,55,0.2727272727272727,0.5,0.75,0.9220512820512821,0.5,0.0,-0.0001710688381004,1.2649244174464986,0.5,-0.0001710688381004,1.2920881603968088,0.0,0.0423351158645276,0.23856624319419242,0.32969696969696954,0.5,0.0,-0.0001710688381004,1.582298390130346,0.5,-0.0001710688381004,1.616277611455643,1.5300987143567921
2021-08-10,145.6,-0.0033540967896502,6,146.517,55.03772556229193,20,55,0.9047619047619048,0.5,0.75,0.9220512820512821,0.5,0.0,-0.0016770483948251,1.262803077982645,0.5,-0.0016770483948251,1.289921266021443,0.1428571428571428,0.0423351158645276,0.23856624319419242,0.32969696969696954,0.5,0.0,-0.0016770483948251,1.5796447991550435,0.5,-0.0016770483948251,1.6135670356817595,1.52496661517112
2021-08-11,145.86,0.0017857142857145,6,146.3525,55.82767363704815,20,55,0.38095238095238093,0.5,0.75,0.9220512820512821,0.5,0.0,0.00089285714285725,1.2639305807308439,0.5,0.00089285714285725,1.2910729814375337,0.2272727272727273,0.0423351158645276,0.23856624319419242,0.32969696969696954,0.5,0.0,0.00089285714285725,1.5810551962971464,0.5,0.00089285714285725,1.615007720535047,1.5276897698410687
2021-08-12,148.89,0.0207733443027557,6,146.373,63.80794229834062,20,55,0.55,0.5,0.75,0.9220512820512821,0.5,0.0,0.01038667215137785,1.2770586132949957,0.5,0.01038667215137785,1.3044829332192274,0.3809523809523809,0.0423351158645276,0.23856624319419242,0.32969696969696954,0.5,0.0,0.01038667215137785,1.5974770982743174,0.5,0.01038667215137785,1.6317822762501888,1.559424995417775
2021-08-13,149.1,0.001410437235543,6,146.5085,64.28947394834313,20,55,0.6666666666666666,0.5,0.75,0.9220512820512821,1.0,0.5,0.001160437235543,1.278540559661834,1.0,0.001160437235543,1.3059967037880653,0.24,0.0423351158645276,0.23856624319419242,0.32969696969696954,0.5,0.0,0.0007052186177715,1.5986036688654839,0.5,0.0007052186177715,1.6329330394915498,1.5616244664973487
2021-08-16,151.12,0.0135479543930248,6,146.942,68.61510084989527,20,55,0.65,0.5,0.75,0.9220512820512821,0.5,0.5,0.0065239771965123995,1.286881729117884,0.5,0.0065239771965123995,1.3145169965022991,0.25,0.0423351158645276,0.23856624319419242,0.32969696969696954,0.5,0.0,0.0067739771965124,1.6094325736646395,0.5,0.0067739771965124,1.643994490664497,1.5827812835484865
2021-08-17,150.19,-0.0061540497617788,6,147.144,64.72770065717401,20,55,0.6190476190476191,0.5,0.75,0.9220512820512821,0.5,0.0,-0.0030770248808894,1.2829219620186263,0.5,-0.0030770248808894,1.3104721949977096,0.0,0.0423351158645276,0.23856624319419242,0.32969696969696954,0.5,0.0,-0.0030770248808894,1.6044803095913596,0.5,-0.0030770248808894,1.6389358787126773,1.573040768767517
2021-08-18,146.36,-0.0255010320261002,6,147.192,51.729617244155754,20,55,0.4117647058823529,0.5,0.75,0.9220512820512821,0.5,0.0,-0.0127505160130501,1.2665640449984141,0.5,-0.0127505160130501,1.2937629982907344,0.1176470588235294,0.0423351158645276,0.23856624319419242,0.32969696969696954,0.5,0.0,-0.0127505160130501,1.5840223577112913,0.5,-0.0127505160130501,1.618038600546789,1.5329266057448152
2021-08-19,146.7,0.0023230390817161,6,147.18699999999998,52.63885232614186,20,55,0.38461538461538464,0.5,0.75,0.9220512820512821,0.5,0.0,0.00116151954085805,1.268035183886428,0.5,0.00116151954085805,1.2952657292944882,-0.0769230769230769,0.0423351158645276,0.23856624319419242,0.32969696969696954,0.5,0.0,0.00116151954085805,1.585862230632929,0.5,0.00116151954085805,1.6199179839991869,1.5364876541593628
2021-08-20,148.19,0.0101567825494206,6,147.1685,56.50539548917595,20,55,0.23076923076923078,0.5,0.75,0.9220512820512821,0.5,0.0,0.0050783912747103,1.2744747627003026,0.5,0.0050783912747103,1.3018435954725687,0.3846153846153846,0.0423351158645276,0.23856624319419242,0.32969696969696954,0.5,0.0,0.0050783912747103,1.593915859547868,0.5,0.0050783912747103,1.6281445613548746,1.552093425152529
2021-08-23,149.71,0.0102571023685809,6,147.2045,60.08533082279512,20,55,0.8666666666666667,0.5,0.75,0.9220512820512821,1.0,0.5,0.0100071023685809,1.2872285621168174,1.0,0.0100071023685809,1.314871277600344,0.2,0.0423351158645276,0.23856624319419242,0.32969696969696954,1.0,0.5,0.0100071023685809,1.609866338721268,1.0,0.0100071023685809,1.6444375706512009,1.5680134062999198
2021-08-24,149.62,-0.0006011622470109,6,147.347,59.77162795782885,20,55,0.47368421052631576,0.5,0.75,0.9220512820512821,1.0,0.0,-0.0006011622470109,1.2864547289019985,1.0,-0.0006011622470109,1.3140808266285717,0.2,0.0423351158645276,0.23856624319419242,0.32969696969696954,0.5,0.5,-0.0005505811235054501,1.608979976703801,0.5,-0.0005505811235054501,1.6435321743660172,1.5670707758372453
2021-08-25,148.36,-0.0084213340462504,6,147.51600000000002,55.40997877684251,20,55,0.68,0.5,0.75,0.9220512820512821,0.5,0.5,-0.0044606670231252,1.2807162827160419,0.5,-0.0044606670231252,1.3082191496195086,0.1153846153846154,0.0423351158645276,0.23856624319419242,0.32969696969696954,0.5,0.0,-0.0042106670231252,1.6022050977750255,0.5,-0.0042106670231252,1.636611807637969,1.553873949359803
2021-08-26,147.54,-0.0055270962523592,6,147.61100000000002,52.714040510016446,20,55,1.0,0.5,0.75,0.9220512820512821,1.0,0.5,-0.0057770962523592,1.2733174614788276,1.0,-0.0057770962523592,1.3006614416729771,0.4615384615384616,0.0423351158645276,0.23856624319419242,0.32969696969696954,0.5,0.0,-0.0027635481261796,1.5977773268793138,0.5,-0.0027635481261796,1.6320889521436877,1.5452855384776578
2021-08-27,148.6,0.00718449234106,6,147.748,55.71367474139131,20,55,0.7666666666666667,0.5,0.75,0.9220512820512821,0.5,0.5,0.00334224617053,1.2775732018883241,0.5,0.00334224617053,1.3050085723955647,0.1290322580645161,0.0423351158645276,0.23856624319419242,0.32969696969696954,0.5,0.0,0.00359224617053,1.6035169363631556,0.5,0.00359224617053,1.63795181743199,1.5563876305936013
2021-08-30,153.12,0.0304172274562584,6,148.128,65.70430624413714,20,55,0.8857142857142857,0.5,0.75,0.9220512820512821,0.5,0.0,0.0152086137281292,1.2970033192252528,0.5,0.0152086137281292,1.324855943685026,0.1714285714285714,0.0423351158645276,0.23856624319419242,0.32969696969696954,0.5,0.0,0.0152086137281292,1.627904206054816,0.5,0.0152086137281292,1.6628627939286003,1.6037286271634739
2021-08-31,151.83,-0.0084247648902821,6,148.35150000000002,61.44401911854474,20,55,0.3333333333333333,0.5,0.75,0.9220512820512821,0.5,0.0,-0.00421238244514105,1.2915398452120588,0.5,-0.00421238244514105,1.3192751437655066,-0.1891891891891892,0.0423351158645276,0.23856624319419242,0.32969696969696954,0.5,0.0,-0.00421238244514105,1.6210468509548595,0.5,-0.00421238244514105,1.6558581798867773,1.5902175905318068
2021-09-01,152.51,0.0044786932753735,6,148.6295,62.81282574901794,20,55,0.7419354838709677,0.5,0.75,0.9220512820512821,0.5,0.0,0.00223934663768675,1.2944320506218727,0.5,0.00223934663768675,1.3222294581228815,0.1290322580645161,0.0423351158645276,0.23856624319419242,0.32969696969696954,0.5,0.0,0.00223934663768675,1.6246769367700777,0.5,0.00223934663768675,1.6595662203343926,1.5973396873609023
2021-09-02,153.65,0.0074749196773982,6,148.959,65.05280157714765,20,55,0.4634146341463415,0.5,0.75,0.9220512820512821,1.0,0.5,0.0072249196773982,1.3037842182154655,1.0,0.0072249196773982,1.3317824597529089,0.0238095238095238,0.0423351158645276,0.23856624319419242,0.32969696969696954,1.0,0.5,0.0072249196773982,1.6364150971399627,1.0,0.0072249196773982,1.6715564529756317,1.6092796732214454
2021-09-03,154.3,0.0042303937520338,6,149.36700000000002,66.29927378952812,20,55,-0.17647058823529413,0.5,0.75,0.9220512820512821,0.5,0.5,0.0018651968760168998,1.306216032466281,0.5,0.0018651968760168998,1.334266496236374,-0.1764705882352941,0.0423351158645276,0.23856624319419242,0.32969696969696954,0.5,0.5,0.0018651968760168998,1.639467333467015,0.5,0.0018651968760168998,1.6746742348498076,1.6160875598963165
2021-09-07,156.69,0.01548930654569,6,149.897,70.4699261908581,20,55,0.868421052631579,0.5,0.75,0.9220512820512821,1.0,0.5,0.01523930654569,1.3261218589999295,1.0,0.01523930654569,1.3545997923861637,0.2368421052631579,0.0423351158645276,0.23856624319419242,0.32969696969696954,1.0,0.5,0.01523930654569,1.6644516787333636,1.0,0.01523930654569,1.7001951088788525,1.6411196355162267
2021-09-08,155.11,-0.010083604569532,6,150.3725,64.76380535498316,20,55,0.3870967741935484,0.5,0.75,0.9220512820512821,1.0,0.0,-0.010083604569532,1.3127497705627615,1.0,-0.010083604569532,1.3409405437297715,-0.1290322580645161,0.0423351158645276,0.23856624319419242,0.32969696969696954,1.0,0.0,-0.010083604569532,1.6476680061799227,1.0,-0.010083604569532,1.6830510137098658,1.6245712340603866
2021-09-09,154.07,-0.0067049190896784,6,150.78300000000002,61.24826663373331,20,55,0.6521739130434783,0.5,0.75,0.9220512820512821,0.5,0.5,-0.0036024595448392004,1.3080206426218124,0.5,-0.0036024595448392004,1.3361098596689502,0.1739130434782609,0.0423351158645276,0.23856624319419242,0.32969696969696954,0.5,0.5,-0.0036024595448392004,1.6417323488443336,0.5,-0.0036024595448392004,1.6769878905210753,1.6136786153805927
2021-09-10,148.97,-0.033101836827416,6,150.78699999999998,47.60218573479221,20,55,0.23880597014925373,0.5,0.75,0.9220512820512821,1.0,0.5,-0.033351836827416,1.2643957515821977,1.0,-0.033351836827416,1.2915481416457697,-0.1014492753623188,0.0423351158645276,0.23856624319419242,0.32969696969696954,1.0,0.5,-0.033351836827416,1.5869775594313869,1.0,-0.033351836827416,1.6210572640348637,1.5602628891623738
2021-09-13,149.55,0.0038934013559777,6,150.8095,48.99398946559694,20,55,0.6122448979591837,0.5,0.75,0.9220512820512821,0.5,0.5,0.00169670067798885,1.2665410527111536,0.5,0.00169670067798885,1.2937395122533553,0.14,0.0423351158645276,0.23856624319419242,0.32969696969696954,0.5,0.5,0.00169670067798885,1.5896701853324273,0.5,0.00169670067798885,1.6238077129938104,1.5663376188107203
2021-09-14,148.12,-0.0095620193915079,6,150.6595,45.76621939232064,20,55,0.5288461538461539,0.5,0.75,0.9220512820512821,0.5,0.0,-0.00478100969575395,1.260485707658071,0.5,-0.00478100969575395,1.287554131101492,0.0560747663551401,0.0423351158645276,0.23856624319419242,0.32969696969696954,0.5,0.0,-0.00478100969575395,1.582069956763302,0.5,-0.00478100969575395,1.616044272573947,1.551360268126004
2021-09-15,149.03,0.0061436672967862,6,150.60150000000002,48.109052874355385,20,55,0.4888888888888889,0.5,0.75,0.9220512820512821,0.5,0.0,0.0030718336483931,1.2643577100681738,0.5,0.0030718336483931,1.291509283205537,-0.0434782608695652,0.0423351158645276,0.23856624319419242,0.32969696969696954,0.5,0.0,0.0030718336483931,1.5869298124905993,0.5,0.0030718336483931,1.6210084917477325,1.5608913094708232
2021-09-16,148.79,-0.0016104140106019,6,150.723,47.525934482085155,20,55,0.3076923076923077,0.5,0.75,0.9220512820512821,0.5,0.0,-0.00080520700530095,1.2633396403828205,0.5,-0.00080520700530095,1.2904693508832887,-0.0769230769230769,0.0423351158645276,0.23856624319419242,0.32969696969696954,0.5,0.0,-0.00080520700530095,1.585652005488661,0.5,-0.00080520700530095,1.619703244354525,1.5583776282370247
2021-09-17,146.06,-0.0183480072585522,6,150.691,41.38161908921512,20,55,0.13793103448275862,0.5,0.75,0.9220512820512821,0.5,0.0,-0.0091740036292761,1.25174975793694,0.5,-0.0091740036292761,1.278630580374816,-0.0689655172413793,0.0423351158645276,0.23856624319419242,0.32969696969696954,0.5,0.0,-0.0091740036292761,1.5711052282355389,0.5,-0.0091740036292761,1.6048440809124662,1.5297845042025664
2021-09-20,142.94,-0.0213610844858277,6,150.4285,35.70095285462442,20,55,0.38235294117647056,0.5,0.75,0.9220512820512821,0.5,0.0,-0.01068054224291385,1.2383803917697376,0.5,-0.01068054224291385,1.2649741124480414,0.0555555555555555,0.0423351158645276,0.23856624319419242,0.32969696969696954,0.5,0.0,-0.01068054224291385,1.5543249724773065,0.5,-0.01068054224291385,1.5877034759129904,1.4971066481631852
2021-09-21,143.43,0.0034280117531833,6,150.1145,37.15995014305227,20,55,0.5925925925925926,0.5,0.75,0.9220512820512821,0.5,0.0,0.00171400587659165,1.2405029830386867,0.5,0.00171400587659165,1.2671422855105137,0.1111111111111111,0.0423351158645276,0.23856624319419242,0.32969696969696954,0.5,0.0,0.00171400587659165,1.5569890946142657,0.5,0.00171400587659165,1.5904248090009903,1.5022387473488574
2021-09-22,145.85,0.0168723419089449,6,149.926,43.927115860377,20,55,0.34375,0.5,0.75,0.9220512820512821,0.5,0.0,0.00843617095447245,1.250968078273134,0.5,0.00843617095447245,1.2778321144547213,-0.09375,0.0423351158645276,0.23856624319419242,0.32969696969696954,0.5,0.0,0.00843617095447245,1.5701241207906809,0.5,0.00843617095447245,1.6038419045799568,1.5275850331229925
2021-09-23,146.83,0.0067192320877615,6,149.84949999999998,46.44239855608285,20,55,0.48717948717948717,0.5,0.75,0.9220512820512821,0.5,0.0,0.00335961604388075,1.2551708506992831,0.5,0.00335961604388075,1.2821251397278295,0.05,0.0423351158645276,0.23856624319419242,0.32969696969696954,0.5,0.0,0.00335961604388075,1.5753991349777734,0.5,0.00335961604388075,1.6092301975744319,1.5378492314943368
2021-09-24,146.92,0.0006129537560441,6,149.8185,46.67895440055337,20,55,0.8,0.5,0.75,0.9220512820512821,0.5,0.0,0.00030647687802205,1.2555555315429898,0.5,0.00030647687802205,1.282518081437887,0.2,0.0423351158645276,0.23856624319419242,0.32969696969696954,0.5,0.0,0.00030647687802205,1.5758819583863002,0.5,0.00030647687802205,1.6097233894214034,1.538791861957011
2021-09-27,145.37,-0.0105499591614482,6,149.657,43.144579036265505,20,55,0.2,0.5,0.75,0.9220512820512821,0.5,0.0,-0.0052749795807241,1.2489325017516353,0.5,-0.0052749795807241,1.2757528247463927,-0.25,0.0423351158645276,0.23856624319419242,0.32969696969696954,0.5,0.0,-0.0052749795807241,1.567569213234181,0.5,-0.0052749795807241,1.6012321314115914,1.5225576706553956
2021-09-28,141.91,-0.0238013345256931,6,149.09650000000002,36.50069854318768,20,55,0.68,0.5,0.75,0.9220512820512821,-1.0,1.5,0.0230513345256931,1.277722062649523,-1.0,0.0230513345256931,1.3051606298817198,0.08,0.0423351158645276,0.23856624319419242,0.32969696969696954,0.5,0.0,-0.01190066726284655,1.5489140936159989,0.5,-0.01190066726284655,1.5821764006050834,1.4863187662014665
2021-09-29,142.83,0.0064829821717991,7,148.6465,39.18246409718392,20,55,0.23809523809523808,0.4711168164313222,0.7064166666666668,0.7933793103448276,0.5,1.5,0.00249149108589955,1.2809054957788715,0.5,0.00249149108589955,1.3084124259567371,0.0,0.04598308668076105,0.2272727272727273,0.28,0.5,0.0,0.00324149108589955,1.5539348848432792,0.5,0.00324149108589955,1.5873050113039653,1.4959545442643611
2021-09-30,141.5,-0.0093117692361549,7,148.096,36.76513112051263,20,55,0.7142857142857143,0.4711168164313222,0.7064166666666668,0.7933793103448276,0.5,0.0,-0.00465588461807745,1.2749417475838638,0.5,-0.00465588461807745,1.3023206086686239,0.0714285714285714,0.04598308668076105,0.2272727272727273,0.28,0.5,0.0,-0.00465588461807745,1.5466999433154436,0.5,-0.00465588461807745,1.5799147023176379,1.4820245607603941
2021-10-01,142.65,0.0081272084805654,7,147.546,40.20049843423881,20,55,0.7894736842105263,0.4711168164313222,0.7064166666666668,0.7933793103448276,0.5,0.0,0.0040636042402827,1.280122606275459,0.5,0.0040636042402827,1.3076127242162172,0.1052631578947368,0.04598308668076105,0.2272727272727273,0.28,0.5,0.0,0.0040636042402827,1.5529851197635451,0.5,0.0040636042402827,1.5863348504012607,1.4940692833390123
2021-10-04,139.14,-0.0246056782334386,7,146.78799999999998,34.109531157633015,20,55,0.17857142857142858,0.4711168164313222,0.7064166666666668,0.7933793103448276,-1.0,1.5,0.0238556782334386,1.3106607992701171,-1.0,0.0238556782334386,1.3388067126190695,-0.1785714285714286,0.04598308668076105,0.2272727272727273,0.28,0.5,0.0,-0.0123028391167193,1.5338789936844353,0.5,-0.0123028391167193,1.5668184279515291,1.4573066952947085
2021-10-05,141.11,0.0141584016098894,7,146.009,39.63750295505297,20,55,0.6060606060606061,0.4711168164313222,0.7064166666666668,0.7933793103448276,-1.0,0.0,-0.0141584016098894,1.2921039372997123,-1.0,-0.0141584016098894,1.319851349503793,0.2424242424242424,0.04598308668076105,0.2272727272727273,0.28,0.5,0.0,0.0070792008049447,1.544737631091214,0.5,0.0070792008049447,1.577910250227886,1.4779398287554717
2021-10-06,142.0,0.0063071362766635,7,145.3535,42.00475275764602,20,55,0.4117647058823529,0.4711168164313222,0.7064166666666668,0.7933793103448276,0.5,1.5,0.0024035681383317497,1.2952095971548188,0.5,0.0024035681383317497,1.3230237021547941,0.1764705882352941,0.04598308668076105,0.2272727272727273,0.28,0.5,0.0,0.00315356813833175,1.5496090664667053,0.5,0.00315356813833175,1.5828862977181515,1.4872613966641413
2021-10-07,143.29,0.0090845070422533,7,144.8145,45.35016857198178,20,55,0.10526315789473684,0.4711168164313222,0.7064166666666668,0.7933793103448276,0.5,0.0,0.00454225352112665,1.301092767508092,0.5,0.00454225352112665,1.3290332112244407,0.0526315789473684,0.04598308668076105,0.2272727272727273,0.28,-1.0,1.5,-0.0098345070422533,1.5343694251897988,-1.0,-0.0098345070422533,1.567319391276156,1.5007724332958083
2021-10-08,142.9,-0.0027217530881428,7,144.51100000000002,44.51415105619067,20,55,0.55,0.4711168164313222,0.7064166666666668,0.7933793103448276,0.5,0.0,-0.0013608765440714,1.2993221408791296,0.5,-0.0013608765440714,1.3272245611009936,0.0,0.04598308668076105,0.2272727272727273,0.28,0.5,1.5,-0.0021108765440714,1.5311305607602255,0.5,-0.0021108765440714,1.564010973536043,1.496687701290886
2021-10-11,142.81,-0.000629811056683,7,144.174,44.311143587870696,20,55,0.625,0.4711168164313222,0.7064166666666668,0.7933793103448276,0.5,0.0,-0.0003149055283415,1.2989129771538703,0.5,-0.0003149055283415,1.3268066107493524,0.125,0.04598308668076105,0.2272727272727273,0.28,0.5,0.0,-0.0003149055283415,1.5306483992820294,0.5,-0.0003149055283415,1.5635184578340897,1.4957450708282114
2021-10-12,141.51,-0.0091030039913172,7,143.8435,41.3758826334986,20,55,0.28125,0.4711168164313222,0.7064166666666668,0.7933793103448276,0.5,0.0,-0.0045515019956586,1.2930009721461677,0.5,-0.0045515019956586,1.3207676478126738,-0.1515151515151515,0.04598308668076105,0.2272727272727273,0.28,0.5,0.0,-0.0045515019956586,1.5236816500380457,0.5,-0.0045515019956586,1.5564021004530089,1.482129297478469
2021-10-13,140.91,-0.0042399830400677,7,143.4375,40.057004083098256,20,55,0.2549019607843137,0.4711168164313222,0.7064166666666668,0.7933793103448276,0.5,0.0,-0.00211999152003385,1.2902598210498224,0.5,-0.00211999152003385,1.3179676315993758,-0.2307692307692308,0.04598308668076105,0.2272727272727273,0.28,0.5,0.0,-0.00211999152003385,1.5204514578607338,0.5,-0.00211999152003385,1.5531025411982857,1.475845094393973
2021-10-14,143.76,0.0202256759633807,7,143.18599999999998,48.460766770912315,20,55,0.4666666666666667,0.4711168164313222,0.7064166666666668,0.7933793103448276,0.5,0.0,0.01011283798169035,1.303308009574384,0.5,0.01011283798169035,1.3312960247228525,0.1290322580645161,0.04598308668076105,0.2272727272727273,0.28,0.5,0.0,0.01011283798169035,1.5358275371131043,0.5,0.01011283798169035,1.5688088155663755,1.5056950590453306
