date,market_return,overlay_position,overlay_turnover,overlay_return,overlay_equity,passive_50_return,passive_50_equity,tiered_short_return,tiered_short_equity,original_strategy_return,original_strategy_equity,benchmark_equity
2021-07-20,0.0259740259740262,0.5,0.0,0.0129870129870131,1.5492804688463033,0.0129870129870131,1.2555632781115489,0.0,1.1423222197773342,0.0,1.1686885614061142,1.5307271346652414
2021-07-21,-0.0051317139924734,1.0,0.5,-0.0053817139924734,1.5409426844688474,-0.0025658569962367,1.2523416822901885,-0.0,1.1423222197773342,-0.0056317139924734,1.1621068416819997,1.522871880809621
2021-07-22,0.0096286107290233,0.5,0.5,0.0045643053645116494,1.5479760174299737,0.00481430536451165,1.2583708375694396,0.0,1.1423222197773342,-0.0005,1.1615257882611587,1.5375350213401124
2021-07-23,0.0119891008174386,0.5,0.0,0.0059945504087193,1.5572554376979462,0.0059945504087193,1.265914204988112,0.0,1.1423222197773342,0.0,1.1615257882611587,1.5559686837213018
2021-07-26,0.0028944534194939,0.5,0.0,0.00144722670974695,1.5595091393612812,0.00144722670974695,1.2677462698378188,0.0,1.1423222197773342,0.0,1.1615257882611587,1.5604723625985244
2021-07-27,-0.0149003288811329,0.5,0.0,-0.00745016444056645,1.5478905398264735,-0.00745016444056645,1.2583013516586123,-0.0,1.1423222197773342,-0.0,1.1615257882611587,1.5372208111858878
2021-07-28,-0.0121959528514002,0.5,0.0,-0.0060979764257001,1.5384515398050476,-0.0060979764257001,1.2506282596797715,-0.0,1.1423222197773342,-0.0,1.1615257882611587,1.5184729386504736
2021-07-29,0.0045523520485584,0.5,0.0,0.0022761760242792,1.5419533263144671,0.0022761760242792,1.2534749097397406,0.0,1.1423222197773342,0.0,1.1615257882611587,1.5253855620434196
2021-07-30,0.0015105740181271,0.5,0.0,0.00075528700906355,1.5431179436304145,0.00075528700906355,1.2544216430552542,0.0,1.1423222197773342,0.0,1.1615257882611587,1.5276897698410687
2021-08-02,-0.0023310023310023,0.5,0.0,-0.00116550116550115,1.5413194378686075,-0.00116550116550115,1.2529596131682434,-0.0,1.1423222197773342,-0.0,1.1615257882611587,1.524128721426521
2021-08-03,0.0126443100604727,0.5,0.0,0.00632215503023635,1.5510638983059295,0.00632215503023635,1.260881018089318,0.0,1.1423222197773342,0.0,1.1615257882611587,1.5434002775523097
2021-08-04,-0.0027823018458199,0.5,0.0,-0.00139115092290995,1.548906134332309,-0.00139115092290995,1.2591269422973232,-0.0,1.1423222197773342,-0.0,1.1615257882611587,1.539106072111237
2021-08-05,0.0007485539299081,0.5,0.0,0.00037427696495405,1.5494858542192653,0.00037427696495405,1.259598204507778,0.0,1.1423222197773342,0.0,1.1615257882611587,1.5402581760100613
2021-08-06,-0.0062559499524005,0.5,0.0,-0.00312797497620025,1.5446391012412912,-0.00312797497620025,1.255658212844011,-0.0,1.1423222197773342,-0.0,1.1615257882611587,1.5306223979471667
2021-08-09,-0.0003421376762008,0.5,0.0,-0.0001710688381004,1.5443748616249575,-0.0001710688381004,1.2554434088524886,-0.0,1.1423222197773342,-0.0,1.1615257882611587,1.5300987143567921
2021-08-10,-0.0033540967896502,0.5,0.0,-0.0016770483948251,1.5417848702422612,-0.0016770483948251,1.2533379694988789,-0.0,1.1423222197773342,-0.0,1.1615257882611587,1.52496661517112
2021-08-11,0.0017857142857145,0.5,0.0,0.00089285714285725,1.5431614638764062,0.00089285714285725,1.2544570212573602,0.0,1.1423222197773342,0.0,1.1615257882611587,1.5276897698410687
2021-08-12,0.0207733443027557,0.5,0.0,0.01038667215137785,1.5591897760783309,0.01038667215137785,1.2674866550651545,0.0,1.1423222197773342,0.0,1.1615257882611587,1.559424995417775
2021-08-13,0.001410437235543,0.5,0.0,0.0007052186177715,1.5602893457370601,0.0007052186177715,1.268380510252083,0.0,1.1423222197773342,0.0,1.1615257882611587,1.5616244664973487
2021-08-16,0.0135479543930248,0.5,0.0,0.0067739771965124,1.570858710185044,0.0067739771965124,1.2769724909050313,0.0,1.1423222197773342,0.0,1.1615257882611587,1.5827812835484865
2021-08-17,-0.0061540497617788,0.5,0.0,-0.0030770248808894,1.5660251388494428,-0.0030770248808894,1.2730432147783053,-0.0,1.1423222197773342,-0.0,1.1615257882611587,1.573040768767517
2021-08-18,-0.0255010320261002,0.5,0.0,-0.0127505160130501,1.546057510239704,-0.0127505160130501,1.2568112568829697,-0.0,1.1423222197773342,-0.0,1.1615257882611587,1.5329266057448152
2021-08-19,0.0023230390817161,0.5,0.0,0.00116151954085805,1.5478532862491379,0.00116151954085805,1.2582710677170097,0.0,1.1423222197773342,0.0,1.1615257882611587,1.5364876541593628
2021-08-20,0.0101567825494206,0.5,0.0,0.0050783912747103,1.5557138908725572,0.0050783912747103,1.2646610605285242,0.0,1.1423222197773342,0.0,1.1615257882611587,1.552093425152529
2021-08-23,0.0102571023685809,1.0,0.5,0.0100071023685809,1.571282079034742,0.00512855118429045,1.2711469395082238,0.0,1.1423222197773342,0.0097571023685809,1.1728589142809696,1.5680134062999198
2021-08-24,-0.0006011622470109,0.5,0.5,-0.0005505811235054501,1.570416960782323,-0.00030058112350545,1.2707648567330059,-0.0,1.1423222197773342,-0.0005,1.172272484823829,1.5670707758372453
2021-08-25,-0.0084213340462504,0.5,0.0,-0.0042106670231252,1.5638044578730004,-0.0042106670231252,1.2654140890566137,-0.0,1.1423222197773342,-0.0,1.172272484823829,1.553873949359803
2021-08-26,-0.0055270962523592,0.5,0.0,-0.0027635481261796,1.559482808993734,-0.0027635481261796,1.26191705632196,-0.0,1.1423222197773342,-0.0,1.172272484823829,1.5452855384776578
2021-08-27,0.00718449234106,0.5,0.0,0.00359224617053,1.565084855142349,0.00359224617053,1.266450173035059,0.0,1.1423222197773342,0.0,1.172272484823829,1.5563876305936013
2021-08-30,0.0304172274562584,0.5,0.0,0.0152086137281292,1.588887626155954,0.0152086137281292,1.2857111245226716,0.0,1.1423222197773342,0.0,1.172272484823829,1.6037286271634739
2021-08-31,-0.0084247648902821,0.5,0.0,-0.00421238244514105,1.5821946238122329,-0.00421238244514105,1.2802952175522098,-0.0,1.1423222197773342,-0.0,1.172272484823829,1.5902175905318068
2021-09-01,0.0044786932753735,0.5,0.0,0.00223934663768675,1.5857377060232327,0.00223934663768675,1.2831622423428817,0.0,1.1423222197773342,0.0,1.172272484823829,1.5973396873609023
2021-09-02,0.0074749196773982,1.0,0.5,0.0072249196773982,1.5971945335786721,0.0037374598386991,1.287958009690173,0.0,1.1423222197773342,0.0069749196773982,1.1804489912454994,1.6092796732214454
2021-09-03,0.0042303937520338,0.5,0.5,0.0018651968760168998,1.6001736158330941,0.0021151968760169,1.2906822944487106,0.0,1.1423222197773342,-0.0005,1.1798587667498768,1.6160875598963165
2021-09-07,0.01548930654569,0.5,0.0,0.007744653272845,1.612566405664076,0.007744653272845,1.3006781813046158,0.0,1.1423222197773342,0.0,1.1798587667498768,1.6411196355162267
2021-09-08,-0.010083604569532,1.0,0.5,-0.010333604569532,1.5959027820858318,-0.005041802284766,1.2941204190783688,-0.0,1.1423222197773342,-0.010583604569532,1.1673716081147003,1.6245712340603866
2021-09-09,-0.0067049190896784,0.5,0.5,-0.0036024595448392004,1.5901536068758713,-0.0033524595448392,1.2897819327272582,-0.0,1.1423222197773342,-0.0005,1.166787922310643,1.6136786153805927
2021-09-10,-0.033101836827416,1.0,0.5,-0.033351836827416,1.53711906324882,-0.016550918413708,1.2684348571872146,-0.0,1.1423222197773342,-0.033601836827416,1.127581704932961,1.5602628891623738
2021-09-13,0.0038934013559777,0.5,0.5,0.00169670067798885,1.539727094205584,0.00194670067798885,1.2709041201836855,0.0,1.1423222197773342,-0.0005,1.1270179140804946,1.5663376188107203
2021-09-14,-0.0095620193915079,0.5,0.0,-0.00478100969575395,1.5323656440393723,-0.00478100969575395,1.2648279152627138,-0.0,1.1423222197773342,-0.0,1.1270179140804946,1.551360268126004
2021-09-15,0.0061436672967862,0.5,0.0,0.0030718336483931,1.5370728163863738,0.0030718336483931,1.2687132562122445,0.0,1.1423222197773342,0.0,1.1270179140804946,1.5608913094708232
2021-09-16,-0.0016104140106019,0.5,0.0,-0.00080520700530095,1.535835154586962,-0.00080520700530095,1.2676916794106243,-0.0,1.1423222197773342,-0.0,1.1270179140804946,1.5583776282370247
2021-09-17,-0.0183480072585522,0.5,0.0,-0.0091740036292761,1.5217453973048114,-0.0091740036292761,1.2560618713429081,-0.0,1.1423222197773342,-0.0,1.1270179140804946,1.5297845042025664
2021-09-20,-0.0213610844858277,0.5,0.0,-0.01068054224291385,1.5054923313059376,-0.01068054224291385,1.2426464494663167,-0.0,1.1423222197773342,-0.0,1.1270179140804946,1.4971066481631852
2021-09-21,0.0034280117531833,0.5,0.0,0.00171400587659165,1.5080727540089596,0.00171400587659165,1.2447763527832278,0.0,1.1423222197773342,0.0,1.1270179140804946,1.5022387473488574
2021-09-22,0.0168723419089449,0.5,0.0,0.00843617095447245,1.5207951135735613,0.00843617095447245,1.2552774988953919,0.0,1.1423222197773342,0.0,1.1270179140804946,1.5275850331229925
2021-09-23,0.0067192320877615,0.5,0.0,0.00335961604388075,1.5259044012365783,0.00335961604388075,1.2594947493202033,0.0,1.1423222197773342,0.0,1.1270179140804946,1.5378492314943368
2021-09-24,0.0006129537560441,0.5,0.0,0.00030647687802205,1.5263720556536295,0.00030647687802205,1.2598807553388602,0.0,1.1423222197773342,0.0,1.1270179140804946,1.538791861957011
2021-09-27,-0.0105499591614482,0.5,0.0,-0.0052749795807241,1.5183204742274687,-0.0052749795807241,1.2532349100803004,-0.0,1.1423222197773342,-0.0,1.1270179140804946,1.5225576706553956
2021-09-28,-0.0238013345256931,0.5,0.0,-0.01190066726284655,1.5002514474653204,-0.01190066726284655,1.2383205784132514,-0.0,1.1423222197773342,-0.0,1.1270179140804946,1.4863187662014665
2021-09-29,0.0064829821717991,0.5,0.0,0.00324149108589955,1.5051144991588872,0.00324149108589955,1.242334583529664,0.0,1.1423222197773342,0.0,1.1270179140804946,1.4959545442643611
2021-09-30,-0.0093117692361549,0.5,0.0,-0.00465588461807745,1.498106859713808,-0.00465588461807745,1.2365504170517025,-0.0,1.1423222197773342,-0.0,1.1270179140804946,1.4820245607603941
2021-10-01,0.0081272084805654,0.5,0.0,0.0040636042402827,1.5041945731013375,0.0040636042402827,1.2415752685697572,0.0,1.1423222197773342,0.0,1.1270179140804946,1.4940692833390123
2021-10-04,-0.0246056782334386,0.5,0.0,-0.0123028391167193,1.4856887092682296,-0.0123028391167193,1.226300367789246,-0.0,1.1423222197773342,-0.0,1.1270179140804946,1.4573066952947085
2021-10-05,0.0141584016098894,0.5,0.0,0.0070792008049447,1.4962061979747785,0.0070792008049447,1.2349815943400035,0.0,1.1423222197773342,0.0,1.1270179140804946,1.4779398287554717
2021-10-06,0.0063071362766635,0.5,0.0,0.00315356813833175,1.500924586169086,0.00315356813833175,1.2388761929473402,0.0,1.1423222197773342,0.0,1.1270179140804946,1.4872613966641413
2021-10-07,0.0090845070422533,-1.0,1.5,-0.0098345070422533,1.4861637327565151,0.00454225352112665,1.2445034826969952,-0.0095845070422533,1.1313736244173558,-0.0095845070422533,1.1162160029462445,1.5007724332958083
2021-10-08,-0.0027217530881428,0.5,1.5,-0.0021108765440714,1.4830266245923898,-0.0013608765440714,1.2428098670983778,-0.0005,1.1308079376051472,-0.0005,1.1156578949447713,1.496687701290886
2021-10-11,-0.000629811056683,0.5,0.0,-0.0003149055283415,1.482559611309628,-0.0003149055283415,1.2424184994005512,-0.0,1.1308079376051472,-0.0,1.1156578949447713,1.4957450708282114
2021-10-12,-0.0091030039913172,0.5,0.0,-0.0045515019956586,1.4758117382800695,-0.0045515019956586,1.2367636291210864,-0.0,1.1308079376051472,-0.0,1.1156578949447713,1.482129297478469
2021-10-13,-0.0042399830400677,0.5,0.0,-0.00211999152003385,1.4726830299097493,-0.00211999152003385,1.2341417007150635,-0.0,1.1308079376051472,-0.0,1.1156578949447713,1.475845094393973
2021-10-14,0.0202256759633807,0.5,0.0,0.01011283798169035,1.4875760347896114,0.01011283798169035,1.2466223757808428,0.0,1.1308079376051472,0.0,1.1156578949447713,1.5056950590453306
2021-10-15,0.0075125208681137,0.5,0.0,0.00375626043405685,1.493163757791743,0.00375626043405685,1.2513050140871984,0.0,1.1308079376051472,0.0,1.1156578949447713,1.5170066245974243
2021-10-18,0.0118061309030654,0.5,0.0,0.0059030654515327,1.501978001183844,0.0059030654515327,1.258691549485186,0.0,1.1308079376051472,0.0,1.1156578949447713,1.534916603388239
2021-10-19,0.0150801774138518,0.5,0.0,0.0075400887069259,1.5133030485486214,0.0075400887069259,1.2681821954229624,0.0,1.1308079376051472,0.0,1.1156578949447713,1.5580634180828006
2021-10-20,0.0033611185802635,0.5,0.0,0.00168055929013175,1.5158462440456444,0.00168055929013175,1.27031345079306,0.0,1.1308079376051472,0.0,1.1156578949447713,1.5633002539865477
2021-10-21,0.0014739380946,0.5,0.0,0.0007369690473,1.5169633758079721,0.0007369690473,1.2712496324866633,0.0,1.1308079376051472,0.0,1.1156578949447713,1.5656044617841964
2021-10-22,-0.0052849879582552,0.5,0.0,-0.0026424939791276,1.5129548092208425,-0.0026424939791276,1.2678903629868492,-0.0,1.1308079376051472,-0.0,1.1156578949447713,1.5573302610562765
2021-10-25,-0.0003362700921381,1.0,0.5,-0.0005862700921381,1.5120678090654398,-0.00016813504606905,1.267677186182258,-0.0,1.1308079376051472,-0.0008362700921381,1.1147249036141713,1.5568065774659017
2021-10-26,0.0045748116254036,1.0,0.0,0.0045748116254036,1.518985234456751,0.0022874058127018,1.2705768783465607,0.0,1.1308079376051472,0.0045748116254036,1.1198245600623524,1.5639286742949976
2021-10-27,-0.0031476024645057,0.5,0.5,-0.00182380123225285,1.5162149073143747,-0.00157380123225285,1.268577242889747,-0.0,1.1308079376051472,-0.0005,1.1192646477823214,1.5590060485454755
2021-10-28,0.0249916022841787,0.5,0.0,0.01249580114208935,1.5351612272848465,0.01249580114208935,1.2844291318502772,0.0,1.1308079376051472,0.0,1.1192646477823214,1.597968107669353
2021-10-29,-0.0181556007078717,1.0,0.5,-0.0184056007078717,1.5069056627132353,-0.00907780035393585,1.2727693406225613,-0.0,1.1308079376051472,-0.0186556007078717,1.0983840934268576,1.568956036762595
2021-11-01,-0.005607476635514,0.5,0.5,-0.003053738317757,1.5023039671497629,-0.002803738317757,1.2692008284525915,-0.0,1.1308079376051472,-0.0005,1.0978349013801443,1.5601581524443002
2021-11-02,0.0071160042964555,1.0,0.5,0.0068660042964555,1.5126187926427952,0.00355800214822775,1.2737166477267583,0.0,1.1308079376051472,0.0066160042964555,1.1050981818044743,1.571260244560244
2021-11-03,0.0097986935075322,0.5,0.5,0.004649346753766099,1.5196514819160545,0.0048993467537661,1.2799570272500163,0.0,1.1308079376051472,-0.0005,1.104545632713572,1.58665654211726
2021-11-04,-0.0034985807644069,0.5,0.0,-0.00174929038220345,1.5169931701944377,-0.00174929038220345,1.2777180107326143,-0.0,1.1308079376051472,-0.0,1.104545632713572,1.5811054960592883
2021-11-05,0.0021197668256491,0.5,0.0,0.00105988341282455,1.518601006092895,0.00105988341282455,1.2790722428584569,0.0,1.1308079376051472,0.0,1.104545632713572,1.5844570710376864
2021-11-08,-0.0055526176626123,0.5,0.0,-0.00277630883130615,1.5143849007084487,-0.00277630883130615,1.2755211432947304,-0.0,1.1308079376051472,-0.0,1.104545632713572,1.5756591867193916
2021-11-09,0.0024594522733316,0.5,0.0,0.0012297261366658,1.516247179401822,0.0012297261366658,1.2770896849825097,0.0,1.1308079376051472,0.0,1.104545632713572,1.5795344452881646
2021-11-10,-0.0191631854651549,0.5,0.0,-0.00958159273257745,1.5017191164468744,-0.00958159273257745,1.2648531317380318,-0.0,1.1308079376051472,-0.0,1.104545632713572,1.549265533764507
2021-11-11,-0.0003380205516494,0.5,0.0,-0.0001690102758247,1.5014653104847924,-0.0001690102758247,1.2646393585613591,-0.0,1.1308079376051472,-0.0,1.104545632713572,1.5487418501741324
2021-11-12,0.0143369175627241,0.5,0.0,0.00716845878136205,1.5122285026746476,0.00716845878136205,1.2737048736764944,0.0,1.1308079376051472,0.0,1.104545632713572,1.5709460344060198
2021-11-15,6.667111140745696e-05,0.5,0.0,3.333555570372848e-05,1.5122789136521355,3.333555570372848e-05,1.2737473333362612,0.0,1.1308079376051472,0.0,1.104545632713572,1.5710507711240949
2021-11-16,0.0066666666666665,0.5,0.0,0.00333333333333325,1.5173198433643091,0.00333333333333325,1.2779931577807153,0.0,1.1308079376051472,0.0,1.104545632713572,1.5815244429315887
2021-11-17,0.0164900662251656,0.5,0.0,0.0082450331125828,1.5298301957152267,0.0082450331125828,1.2885302536842715,0.0,1.1308079376051472,0.0,1.104545632713572,1.6076038857322488
2021-11-18,0.0285360609811713,0.5,0.0,0.01426803049058565,1.55165785959311,0.01426803049058565,1.3069150426318807,0.0,1.1308079376051472,0.0,1.104545632713572,1.6534785682490722
2021-11-19,0.0169759929055552,0.5,0.0,0.0084879964527776,1.5648283260012608,0.0084879964527776,1.3180081328778217,0.0,1.1308079376051472,0.0,1.104545632713572,1.6815480086931562
2021-11-22,0.0029274369355341,0.5,0.0,0.00146371846776705,1.5671187941209137,0.00146371846776705,1.3199373257225822,0.0,1.1308079376051472,0.0,1.104545632713572,1.6864706344426783
2021-11-23,0.0024220593715065,0.5,0.0,0.00121102968575325,1.569016621501696,0.00121102968575325,1.321535809007366,0.0,1.1308079376051472,0.0,1.104545632713572,1.6905553664476007
2021-11-24,0.0032835635958119,0.5,0.0,0.00164178179790595,1.5715926044314894,0.00164178179790595,1.3237054824438752,0.0,1.1308079376051472,0.0,1.104545632713572,1.6961064125055727
2021-11-26,-0.0316783994071878,1.0,0.5,-0.0319283994071878,1.5214141680518183,-0.0158391997035939,1.3027390469587046,-0.0,1.1308079376051472,-0.0321783994071878,1.0690031221806497,1.6423764761331288
2021-11-29,0.0218736049996812,0.5,0.5,0.0106868024998406,1.5376732207862474,0.0109368024998406,1.3169868466241226,0.0,1.1308079376051472,-0.0005,1.0684686206195595,1.6783011704328332
2021-11-30,0.0315776335496755,0.5,0.0,0.01578881677483775,1.561951261528816,0.01578881677483775,1.3377805106403422,0.0,1.1308079376051472,0.0,1.0684686206195595,1.7312979497787528
2021-12-01,-0.0032062915910465,0.5,0.0,-0.00160314579552325,1.5594472259310839,-0.00160314579552325,1.3356358534393762,-0.0,1.1308079376051472,-0.0,1.0684686206195595,1.7257469037207813
2021-12-02,-0.0061297566304546,0.5,0.0,-0.0030648783152273,1.5546677099445863,-0.0030648783152273,1.3315422920751299,-0.0,1.1308079376051472,-0.0,1.0684686206195595,1.7151684951952124
2021-12-03,-0.0117244748412309,0.5,0.0,-0.00586223742061545,1.5455538787187266,-0.00586223742061545,1.323736475023395,-0.0,1.1308079376051472,-0.0,1.0684686206195595,1.6950590453248244
2021-12-06,0.0215027187345526,1.0,0.5,0.0212527187345526,1.5784011005922325,0.0107513593672763,1.3379684415739432,0.0,1.1308079376051472,0.0210027187345526,1.0909093665351275,1.7315074232149035
2021-12-07,0.035446406968304,1.0,0.0,0.035446406968304,1.6343497483630438,0.017723203484152,1.3616815285193318,0.0,1.1308079376051472,0.035446406968304,1.1295781839068664,1.7928831400068184
2021-12-08,0.0227830354013318,0.5,0.5,0.0111415177006659,1.6525588850135096,0.0113915177006659,1.3771931477541295,0.0,1.1308079376051472,-0.0005,1.129013394814913,1.8337304600560447
2021-12-09,-0.0029700708247658,0.5,0.0,-0.0014850354123829,1.6501047765482166,-0.0014850354123829,1.3751479671600235,-0.0,1.1308079376051472,-0.0,1.129013394814913,1.828284150716148
2021-12-10,0.0280132905591199,0.5,0.0,0.01400664527955995,1.673217208827435,0.01400664527955995,1.3944091769429419,0.0,1.1308079376051472,0.0,1.129013394814913,1.8795004058547933
2021-12-13,-0.0206742825299525,0.5,0.0,-0.01033714126497625,1.6559209261727967,-0.01033714126497625,1.3799949722997036,-0.0,1.1308079376051472,-0.0,1.129013394814913,1.8406430834489909
2021-12-14,-0.0080232161147149,0.5,0.0,-0.00401160805735745,1.649278020443015,-0.00401160805735745,1.3744589733497132,-0.0,1.1308079376051472,-0.0,1.129013394814913,1.8258752062004244
2021-12-15,0.0285091493145184,0.5,0.0,0.0142545746572592,1.6727877771159965,0.0142545746572592,1.3940513013986664,0.0,1.1308079376051472,0.0,1.129013394814913,1.8779293550836695
2021-12-16,-0.0392638036809817,0.5,0.0,-0.01963190184049085,1.6399477716756823,-0.01963190184049085,1.3666834230889993,-0.0,1.1308079376051472,-0.0,1.129013394814913,1.8041947055589118
2021-12-17,-0.0065017996052478,0.5,0.0,-0.0032508998026239,1.6346164657884283,-0.0032508998026239,1.3622404722186299,-0.0,1.1308079376051472,-0.0,1.129013394814913,1.7924641931345187
2021-12-20,-0.0081220053757157,1.0,0.5,-0.0083720053757157,1.6209314479496142,-0.00406100268785785,1.3567084099994413,-0.0,1.1308079376051472,-0.0086220053757157,1.119279035255564,1.7779057893221022
2021-12-21,0.0190868924889544,1.0,0.0,0.0190868924889544,1.6518699922285938,0.0095434462444772,1.3696560837797012,0.0,1.1308079376051472,0.0190868924889544,1.1406425938666276,1.8118404859783828
2021-12-22,0.0153188045551764,1.0,0.0,0.0153188045551764,1.6771746657901043,0.0076594022775882,1.380146830707316,0.0,1.1308079376051472,0.0153188045551764,1.1581158748293798,1.8395957162682415
2021-12-23,0.0036438168982009,0.5,0.5,0.00157190844910045,1.6798110308178769,0.00182190844910045,1.3826613318791807,0.0,1.1308079376051472,-0.0005,1.1575368168919653,1.8462988662250377
2021-12-27,0.0229748127978217,0.5,0.0,0.01148740639891085,1.699107702802255,0.01148740639891085,1.3985445245105361,0.0,1.1308079376051472,0.0,1.1575368168919653,1.8887172370453884
2021-12-28,-0.0057672045694006,0.5,0.0,-0.0028836022847003,1.6942081519485026,-0.0028836022847003,1.3945116783244025,-0.0,1.1308079376051472,-0.0,1.1575368168919653,1.8778246183655944
2021-12-29,0.0005019800323498,0.5,0.0,0.0002509900161749,1.6946333812799639,0.0002509900161749,1.3948616868331012,0.0,1.1308079376051472,0.0,1.1575368168919653,1.878767248828269
2021-12-30,-0.0065782138476976,0.5,0.0,-0.0032891069238488,1.6890595508922106,-0.0032891069238488,1.390273837601127,-0.0,1.1308079376051472,-0.0,1.1575368168919653,1.8664083160954261
2021-12-31,-0.0035353535353535,0.5,0.0,-0.00176767676767675,1.686073839564876,-0.00176767676767675,1.3878162828376908,-0.0,1.1308079376051472,-0.0,1.1575368168919653,1.859809902856705
2022-01-03,0.0250042236864334,0.5,0.0,0.0125021118432167,1.7071533232830378,0.0125021118432167,1.4051669172235648,0.0,1.1308079376051472,0.0,1.1575368168919653,1.906313005681978
2022-01-04,-0.0126916103510795,0.5,0.0,-0.00634580517553975,1.6963200608887086,-0.00634580517553975,1.3962500017277504,-0.0,1.1308079376051472,-0.0,1.1575368168919653,1.882118823806667
2022-01-05,-0.0265998887033945,0.5,0.0,-0.01329994435169725,1.6737590984762212,-0.01329994435169725,1.3776799544037142,-0.0,1.1308079376051472,-0.0,1.1575368168919653,1.832054672566846
2022-01-06,-0.0166933455293848,0.5,0.0,-0.0083466727646924,1.6597887789943138,-0.0083466727646924,1.3661809106498302,-0.0,1.1308079376051472,-0.0,1.1575368168919653,1.8014715508889636
2022-01-07,0.0009883720930232,0.5,0.0,0.0004941860465116,1.6606090234490491,0.0004941860465116,1.3668560581928837,0.0,1.1308079376051472,0.0,1.1575368168919653,1.8032520750962375
2022-01-10,0.0001161642562583,-1.0,1.5,-0.0008661642562583001,1.6591706632693175,5.808212812915e-05,1.3669354481015896,-0.0006161642562583,1.1301111741733016,-0.0006161642562583,1.1568235840800933,1.8034615485323875
2022-01-11,0.0167837853533887,0.5,1.5,0.00764189267669435,1.6718498674103415,0.00839189267669435,1.3784066236780272,-0.0005,1.129546118586215,-0.0005,1.1562451722880533,1.8337304600560451
2022-01-12,0.0025702535983549,0.5,0.0,0.00128512679917745,1.6739984064791515,0.00128512679917745,1.3801780509702795,0.0,1.129546118586215,0.0,1.1562451722880533,1.8384436123694172
2022-01-13,-0.0190280863670028,-1.0,1.5,0.0182780863670028,1.7045958939310026,-0.0095140431835014,1.3670469773924274,0.0185280863670028,1.1504744466268932,0.0185280863670028,1.1776681827016364,1.8034615485323873
2022-01-14,0.0051106336024158,-1.0,0.0,-0.0051106336024158,1.6958843288769387,0.0025553168012079,1.3705402155017987,-0.0051106336024158,1.144594793261241,-0.0005,1.1770793486102857,1.8126783797229817
2022-01-18,-0.0188940890968971,-1.0,0.0,0.0188940890968971,1.7279265184847712,-0.00944704454844855,1.357592661030513,0.0188940890968971,1.1662208692649636,-0.0,1.1770793486102857,1.7784294729124768
2022-01-19,-0.0210247349823322,0.5,1.5,-0.011262367491166101,1.7084659750358646,-0.0105123674911661,1.34332114807445,-0.0005,1.1656377588303313,-0.0,1.1770793486102857,1.7410384645597232
2022-01-20,-0.0103471094266979,0.5,0.0,-0.00517355471334895,1.6996271328381216,-0.00517355471334895,1.3363714026172882,-0.0,1.1656377588303313,-0.0,1.1770793486102857,1.7230237490508336
2022-01-21,-0.0127651814479362,0.5,0.0,-0.0063825907239681,1.6887791084658645,-0.0063825907239681,1.327841890899167,-0.0,1.1656377588303313,-0.0,1.1770793486102857,1.7010290382550965
2022-01-24,-0.0048642324979988,0.5,0.0,-0.0024321162489994,1.684671801355194,-0.0024321162489994,1.324612425060209,-0.0,1.1656377588303313,-0.0,1.1770793486102857,1.6927548375271764
2022-01-25,-0.0113847296126716,0.5,0.0,-0.0056923648063358,1.6750820348829334,-0.0056923648063358,1.317072247909761,-0.0,1.1656377588303313,-0.0,1.1770793486102857,1.6734832814013876
2022-01-26,-0.0005632745024408,0.5,0.0,-0.0002816372512204,1.6746102693830602,-0.0002816372512204,1.316701311302201,-0.0,1.1656377588303313,-0.0,1.1770793486102857,1.6725406509387133
2022-01-27,-0.002943202454756,0.5,0.0,-0.001471601227378,1.6721459108552563,-0.001471601227378,1.3147636520363986,-0.0,1.1656377588303313,-0.0,1.1770793486102857,1.6676180251891912
2022-01-28,0.0697776661223466,0.5,0.0,0.0348888330611733,1.730485130393009,0.0348888330611733,1.3606342216071952,0.0,1.1656377588303313,0.0,1.1770793486102857,1.7839805189704496
2022-01-31,0.0261257558856335,0.5,0.0,0.01306287794281675,1.7530902464331923,0.01306287794281675,1.3784080203688696,0.0,1.1656377588303313,0.0,1.1770793486102857,1.8305883585137974
2022-02-01,-0.0009726513331044,0.5,0.0,-0.0004863256665522,1.7522376736505696,-0.0004863256665522,1.3777376651695827,-0.0,1.1656377588303313,-0.0,1.1770793486102857,1.8288078343065235
2022-02-02,0.0070442700876238,0.5,0.0,0.0035221350438119,1.7584092913660219,0.0035221350438119,1.3825902432812562,0.0,1.1656377588303313,0.0,1.1770793486102857,1.8416904506297411
2022-02-03,-0.0167197452229299,0.5,0.0,-0.00835987261146495,1.7437092136913854,-0.00835987261146495,1.3710319649735705,-0.0,1.1656377588303313,-0.0,1.1770793486102857,1.810897855515709
2022-02-04,-0.0029496818970504,0.5,0.0,-0.0014748409485252,1.7411375199407126,-0.0014748409485252,1.3690099108898905,-0.0,1.1656377588303313,-0.0,1.1770793486102857,1.805556282893887
2022-02-07,-0.0042345843726433,1.0,0.5,-0.0044845843726433006,1.7333292418281636,-0.00211729218632165,1.3661113169025665,-0.0,1.1656377588303313,-0.0047345843726433,1.1715063671209944,1.7979105024744164
2022-02-08,0.0184667365722941,0.5,0.5,0.008983368286147049,1.7489003767686542,0.00923336828614705,1.378725125811401,0.0,1.1656377588303313,-0.0005,1.170920613937434,1.8311120421041724
