window,sma_window,rsi_threshold,observations,total_return,cagr,annualized_volatility,sharpe_ratio,sortino_ratio,max_drawdown,positive_day_rate,exposure,active_days,active_day_hit_rate,total_turnover,estimated_cost
18,30,50,132,0.053096437100880634,0.10380848553481714,0.05416807506688778,1.111809408323734,1.4718688199411891,0.013174853237899908,0.06060606060606061,0.09848484848484848,13,0.6153846153846154,26.0,0.013
18,30,55,132,0.023532389985063018,0.04540567843464549,0.03705175200793024,0.13730205142190127,0.11872821275686361,0.013174853237899575,0.045454545454545456,0.08333333333333333,11,0.5454545454545454,22.0,0.011
18,30,60,132,-0.006117879907692636,-0.011647103645845536,0.019435031401674907,-2.6512813442394974,-1.105265837693134,0.01833447270575994,0.015151515151515152,0.03787878787878788,5,0.4,10.0,0.005
19,10,40,132,0.11460189164757528,0.23014395154239997,0.08601237032721581,1.986249245438302,2.8028125865315374,0.019254592165843798,0.12121212121212122,0.18181818181818182,24,0.6666666666666666,42.0,0.021
19,10,45,132,0.10955890045087968,0.21954026758254153,0.08580776796324376,1.889808977214345,2.6249073003348435,0.01925459216584391,0.11363636363636363,0.17424242424242425,23,0.6521739130434783,40.0,0.02
19,10,50,132,0.05668651295942184,0.11100344251936267,0.0684091244858406,0.9880189752420402,1.0791853165776477,0.025741689237336773,0.09848484848484848,0.1590909090909091,21,0.6190476190476191,38.0,0.019
19,10,55,132,-0.003466450440288704,-0.006607340576756271,0.048333571215730425,-0.9407526512673501,-0.6993228970550208,0.031952952562401604,0.06818181818181818,0.12878787878787878,17,0.5294117647058824,34.0,0.017
19,10,60,132,-0.02172869649711573,-0.041072080555738855,0.03347063617003327,-2.4313165331490882,-1.147008050679695,0.033753404376777874,0.03787878787878788,0.07575757575757576,10,0.5,20.0,0.01
19,20,40,132,0.06884969756672454,0.1355453730931282,0.07609573795727122,1.182544298464216,1.464154313248931,0.01925459216584402,0.09848484848484848,0.16666666666666666,22,0.5909090909090909,38.0,0.019
19,20,45,132,0.06884969756672454,0.1355453730931282,0.07609573795727122,1.182544298464216,1.464154313248931,0.01925459216584402,0.09848484848484848,0.16666666666666666,22,0.5909090909090909,38.0,0.019
19,20,50,132,0.02114370679445776,0.04075295273481716,0.055107664313891094,0.026322041854535617,0.022515209964392664,0.025741689237336773,0.08333333333333333,0.14393939393939395,19,0.5789473684210527,34.0,0.017
19,20,55,132,-0.003466450440288704,-0.006607340576756271,0.048333571215730425,-0.9407526512673501,-0.6993228970550208,0.031952952562401604,0.06818181818181818,0.12878787878787878,17,0.5294117647058824,34.0,0.017
19,20,60,132,-0.02172869649711573,-0.041072080555738855,0.03347063617003327,-2.4313165331490882,-1.147008050679695,0.033753404376777874,0.03787878787878788,0.07575757575757576,10,0.5,20.0,0.01
19,30,40,132,0.06764965201983597,0.13311266224780605,0.07941683716839905,1.1091899283157909,1.386946422640681,0.01925459216584413,0.09848484848484848,0.1590909090909091,21,0.6190476190476191,36.0,0.018
19,30,45,132,0.06764965201983597,0.13311266224780605,0.07941683716839905,1.1091899283157909,1.386946422640681,0.01925459216584413,0.09848484848484848,0.1590909090909091,21,0.6190476190476191,36.0,0.018
19,30,50,132,0.030748164771495334,0.05952071522155222,0.06284255574394565,0.31457066698634617,0.31125278246758253,0.02621129000703537,0.09090909090909091,0.15151515151515152,20,0.6,36.0,0.018
19,30,55,132,-0.003466450440288704,-0.006607340576756271,0.048333571215730425,-0.9407526512673501,-0.6993228970550208,0.031952952562401604,0.06818181818181818,0.12878787878787878,17,0.5294117647058824,34.0,0.017
19,30,60,132,-0.02172869649711573,-0.041072080555738855,0.03347063617003327,-2.4313165331490882,-1.147008050679695,0.033753404376777874,0.03787878787878788,0.07575757575757576,10,0.5,20.0,0.01
20,10,40,132,0.051339672456402585,0.10029582384794988,0.06890970204192672,0.8406023961258063,0.8906750081443834,0.022993881515506853,0.08333333333333333,0.13636363636363635,18,0.6111111111111112,30.0,0.015
20,10,45,132,0.046582909747972856,0.09081141418694516,0.06859703068782776,0.7178728395363091,0.7443046002902035,0.022993881515506964,0.07575757575757576,0.12878787878787878,17,0.5882352941176471,28.0,0.014
20,10,50,132,-0.0032480547621852596,-0.006191676079882136,0.044036919095151554,-1.027504651324714,-0.6720049438039271,0.029456245223177135,0.06060606060606061,0.11363636363636363,15,0.5333333333333333,26.0,0.013
20,10,55,132,-0.012126094991773972,-0.023022172082935666,0.042279003620362056,-1.475969172647482,-0.8755969612593567,0.03195295256240238,0.045454545454545456,0.09090909090909091,12,0.5,24.0,0.012
20,10,60,132,-0.02170853053352706,-0.0410343427793477,0.03198157833642177,-2.544799415757602,-1.0587683766408562,0.02170853053352706,0.030303030303030304,0.06060606060606061,8,0.5,16.0,0.008
20,20,40,132,0.04055940648105594,0.0788573948686615,0.06982167983372968,0.5486121520762396,0.6053790227228746,0.02250513408254806,0.08333333333333333,0.15151515151515152,20,0.55,30.0,0.015
20,20,45,132,0.04055940648105594,0.0788573948686615,0.06982167983372968,0.5486121520762396,0.6053790227228746,0.02250513408254806,0.08333333333333333,0.15151515151515152,20,0.55,30.0,0.015
20,20,50,132,-0.005843499771456151,-0.01112613578431565,0.04568403712597983,-1.0978084074030123,-0.7518024346892243,0.02897073058847166,0.06818181818181818,0.12878787878787878,17,0.5294117647058824,26.0,0.013
20,20,55,132,-0.017247543959493905,-0.03266885195055891,0.04323755032121756,-1.6717799138060858,-1.045874164791616,0.03195295256240238,0.05303030303030303,0.10606060606060606,14,0.5,26.0,0.013
20,20,60,132,-0.0267803011421317,-0.05050317045886166,0.03321585196410992,-2.747720098205931,-1.2496496014877,0.0267803011421317,0.03787878787878788,0.07575757575757576,10,0.5,18.0,0.009
20,30,40,132,0.023973225170785817,0.04626542636333708,0.06565542673827408,0.11185718548631494,0.10731079200139873,0.01925459216584391,0.07575757575757576,0.12878787878787878,17,0.5882352941176471,26.0,0.013
20,30,45,132,0.023973225170785817,0.04626542636333708,0.06565542673827408,0.11185718548631494,0.10731079200139873,0.01925459216584391,0.07575757575757576,0.12878787878787878,17,0.5882352941176471,26.0,0.013
20,30,50,132,-0.011418660959459204,-0.021686077840657236,0.043688354456397675,-1.3957014577967974,-0.8909782519222783,0.026211290007035593,0.06818181818181818,0.12121212121212122,16,0.5625,26.0,0.013
20,30,55,132,-0.017247543959493905,-0.03266885195055891,0.04323755032121756,-1.6717799138060858,-1.045874164791616,0.03195295256240238,0.05303030303030303,0.10606060606060606,14,0.5,26.0,0.013
20,30,60,132,-0.0267803011421317,-0.05050317045886166,0.03321585196410992,-2.747720098205931,-1.2496496014877,0.0267803011421317,0.03787878787878788,0.07575757575757576,10,0.5,18.0,0.009
21,10,40,132,0.04791635086562507,0.09346619040669402,0.07518064390867446,0.6935199649571795,0.7278072135543356,0.027342986390637924,0.08333333333333333,0.13636363636363635,18,0.6111111111111112,28.0,0.014
21,10,45,132,0.043175076898759324,0.08404065131484773,0.0748914752320695,0.5802738154804606,0.597084802433637,0.027342986390638035,0.07575757575757576,0.12878787878787878,17,0.5882352941176471,26.0,0.013
21,10,50,132,-0.029585496587567706,-0.0557211567979542,0.04109319151341467,-2.347985597660251,-1.2839702827165909,0.04094433925966878,0.05303030303030303,0.10606060606060606,14,0.5,22.0,0.011
21,10,55,132,-0.02707390965848011,-0.051049957642395505,0.039772897402368515,-2.303214451625704,-1.138905623049719,0.0384621508202827,0.045454545454545456,0.08333333333333333,11,0.5454545454545454,22.0,0.011
21,10,60,132,-0.011676397637996105,-0.02217295252409701,0.029547729148420496,-2.0978446351490962,-0.8414255273383788,0.023244868913804173,0.03787878787878788,0.06060606060606061,8,0.625,16.0,0.008
21,20,40,132,0.022771019460534614,0.04392159245829874,0.0687840922266444,0.07719890725826835,0.07406707793168747,0.03481137517137789,0.08333333333333333,0.14393939393939395,19,0.5789473684210527,26.0,0.013
21,20,45,132,0.022771019460534614,0.04392159245829874,0.0687840922266444,0.07719890725826835,0.07406707793168747,0.03481137517137789,0.08333333333333333,0.14393939393939395,19,0.5789473684210527,26.0,0.013
21,20,50,132,-0.025926189234598107,-0.048911704982213644,0.043951675764534195,-2.0290927728226262,-1.2269804606881076,0.04096192254312736,0.06818181818181818,0.12878787878787878,17,0.5294117647058824,24.0,0.012
21,20,55,132,-0.032117864454518696,-0.06041989113260471,0.040762082140895946,-2.489732342049018,-1.3139881434466827,0.0434470653930229,0.05303030303030303,0.09848484848484848,13,0.5384615384615384,24.0,0.012
21,20,60,132,-0.01680017797820854,-0.03182801758633502,0.030904251777764295,-2.3254957844294832,-1.0277567757984318,0.028308674661132516,0.045454545454545456,0.07575757575757576,10,0.6,18.0,0.009
21,30,40,132,0.011850944802107133,0.022746361026608986,0.06522294951343738,-0.2364255806782106,-0.20965601184765942,0.034371297011686286,0.09090909090909091,0.14393939393939395,19,0.631578947368421,26.0,0.013
21,30,45,132,0.011850944802107133,0.022746361026608986,0.06522294951343738,-0.2364255806782106,-0.20965601184765942,0.034371297011686286,0.09090909090909091,0.14393939393939395,19,0.631578947368421,26.0,0.013
21,30,50,132,-0.023121955405556394,-0.04367765710469984,0.04289094100456266,-1.9524007401408063,-1.138536503523008,0.034371297011686175,0.08333333333333333,0.13636363636363635,18,0.6111111111111112,26.0,0.013
21,30,55,132,-0.032117864454518696,-0.06041989113260471,0.040762082140895946,-2.489732342049018,-1.3139881434466827,0.0434470653930229,0.05303030303030303,0.09848484848484848,13,0.5384615384615384,24.0,0.012
21,30,60,132,-0.01680017797820854,-0.03182801758633502,0.030904251777764295,-2.3254957844294832,-1.0277567757984318,0.028308674661132516,0.045454545454545456,0.07575757575757576,10,0.6,18.0,0.009
22,10,40,132,0.07716951369992886,0.15247945716940725,0.08412776552206523,1.2527736891906003,1.6928884279572065,0.027342986390637813,0.08333333333333333,0.12121212121212122,16,0.6875,24.0,0.012
22,10,45,132,0.07656684035436268,0.15124877114434176,0.0841194176921563,1.240181077009445,1.640819779427305,0.027342986390637813,0.07575757575757576,0.11363636363636363,15,0.6666666666666666,22.0,0.011
22,10,50,132,-0.01035623545251596,-0.019677896083048263,0.03525276560506492,-1.680882415447704,-0.8926036876568453,0.03432853944109826,0.05303030303030303,0.09090909090909091,12,0.5833333333333334,18.0,0.009
22,10,55,132,-0.009632143796695858,-0.018308104592671404,0.03059816264069237,-1.8959157598297467,-0.7848965134585925,0.02933220182179297,0.03787878787878788,0.06060606060606061,8,0.625,14.0,0.007
22,10,60,132,-0.0061097661800655345,-0.011631699919048,0.020360228996831608,-2.529136042336775,-0.9479222065380217,0.015853712387568164,0.030303030303030304,0.045454545454545456,6,0.6666666666666666,12.0,0.006
22,20,40,132,0.0035586032068912754,0.006804684971113639,0.09350155584278505,-0.30940395756974765,-0.2453053462903437,0.062439512161181154,0.07575757575757576,0.13636363636363635,18,0.5555555555555556,28.0,0.014
22,20,45,132,0.0035586032068912754,0.006804684971113639,0.09350155584278505,-0.30940395756974765,-0.2453053462903437,0.062439512161181154,0.07575757575757576,0.13636363636363635,18,0.5555555555555556,28.0,0.014
22,20,50,132,-0.052933836312922256,-0.09862006805561707,0.05302788442409952,-2.6852763358464866,-1.2080534729595107,0.06841400258304864,0.05303030303030303,0.10606060606060606,14,0.5,22.0,0.011
22,20,55,132,-0.044067021432195985,-0.08244055030300268,0.05137869985796337,-2.4270042278513495,-0.9678160128580103,0.06406222449734533,0.045454545454545456,0.08333333333333333,11,0.5454545454545454,18.0,0.009
22,20,60,132,-0.011262405688223898,-0.02139084931808377,0.022301850784333433,-2.752011558812752,-1.1534948500958901,0.022614002632031838,0.03787878787878788,0.06060606060606061,8,0.625,14.0,0.007
22,30,40,132,-0.02071012456486465,-0.039165081635219146,0.0890894700031948,-0.8537158460240115,-0.661238851976457,0.06046322821819283,0.07575757575757576,0.15151515151515152,20,0.5,27.0,0.0135
22,30,45,132,-0.01871446998672044,-0.03542353148044419,0.08905075331418096,-0.810487769837364,-0.6145286891050714,0.06046322821819283,0.07575757575757576,0.14393939393939395,19,0.5263157894736842,27.0,0.0135
22,30,50,132,-0.04648617093329854,-0.08686843383457787,0.05394844604215925,-2.398541891730189,-1.1478390520145674,0.06046322821819283,0.06818181818181818,0.12878787878787878,17,0.5294117647058824,25.0,0.0125
22,30,55,132,-0.044067021432195985,-0.08244055030300268,0.05137869985796337,-2.4270042278513495,-0.9678160128580103,0.06406222449734533,0.045454545454545456,0.08333333333333333,11,0.5454545454545454,18.0,0.009
22,30,60,132,-0.011262405688223898,-0.02139084931808377,0.022301850784333433,-2.752011558812752,-1.1534948500958901,0.022614002632031838,0.03787878787878788,0.06060606060606061,8,0.625,14.0,0.007
